Price,Close,High,Low,Open,Volume
Ticker,HD,HD,HD,HD,HD
Date,,,,,
2018-01-02,156.70648193359375,158.94836260009495,156.68981013025734,158.5233269914657,4684700
2018-01-03,157.523193359375,157.81489263837295,156.53144378786857,156.68145183979377,4530500
2018-01-04,158.77334594726562,159.07337483339592,157.07319073710082,158.23996267379624,4047400
2018-01-05,160.43186950683594,160.46520040378144,158.77337443360383,159.1234060774134,4224800
2018-01-08,160.04844665527344,161.44858553101213,159.68175603046598,159.78176140842632,3508500
2018-01-09,160.93185424804688,161.24021260324957,159.71506719340906,160.5984818345844,3012300
2018-01-10,159.8484649658203,161.0319087820278,159.7234455037778,160.64853356870313,3119500
2018-01-11,162.24867248535156,162.29034563653886,159.5150816300202,159.74843601643676,3899200
2018-01-12,163.6988067626953,166.19904311778214,162.3653550034315,162.9320691398252,6748400
2018-01-16,163.6071319580078,165.80733945575562,163.0987500539101,164.89892329302916,5692700
2018-01-17,166.53240966796875,166.53240966796875,164.04883248750642,164.59888751809413,3996100
2018-01-18,165.29058837890625,166.8824082054641,164.73220391596405,166.49903312508607,4474600
2018-01-19,167.79083251953125,167.79083251953125,165.9573287390279,166.52404277140676,5809600
2018-01-22,170.3994598388672,170.40778938259348,167.94088373552356,168.01590049650272,4857700
2018-01-23,170.76609802246094,171.97455548490848,170.1410390798943,170.75776848129513,3621700
2018-01-24,171.86622619628906,172.59963283651805,170.47442966175132,171.01614238301076,4370700
2018-01-25,171.15780639648438,172.374593426776,169.88268714303976,172.3495920858737,3537700
2018-01-26,172.7079315185547,172.7746059915751,170.38271808742485,171.34947887093742,3778100
2018-01-29,170.7827911376953,173.0246715262156,170.60778173337283,172.70797088639242,3632900
2018-01-30,168.19088745117188,169.30765657052984,159.65675601147046,167.90753040002593,5979600
2018-01-31,167.43252563476562,170.91619565428329,166.87414092095133,169.36604827083522,4547300
2018-02-01,166.5990753173828,168.5575988581021,165.2489517716969,166.13236657155852,3553800
2018-02-02,161.65696716308594,166.0990557621452,161.2152597097577,166.05738260833175,6179000
2018-02-05,152.6060791015625,161.93196186071194,150.33086779385087,158.40663249342228,10618500
2018-02-06,159.2150115966797,159.9817617731542,146.19712114900656,148.86403681655807,11682700
2018-02-07,159.42335510253906,162.11528466776332,158.11490504587155,158.95664647807533,6016800
2018-02-08,151.03091430664062,159.29835930875913,150.78921772016423,159.29835930875913,7241800
2018-02-09,153.44784545898438,155.01466441602562,146.50552052121114,152.7227809367564,9059200
2018-02-12,153.39784240722656,155.85640577227386,152.85612958194616,155.4730432944368,6783700
2018-02-13,153.11448669433594,153.33951154360898,150.75592869941502,152.70611014815307,4273800
2018-02-14,153.92291259765625,154.23127106498845,150.88929247473632,151.5810261777442,6767000
2018-02-15,154.40628051757812,156.00643040169768,152.7311138712939,155.63139745831762,5113300
2018-02-16,155.8230438232422,156.67312763032285,154.06454398141048,154.23122383928603,7619200
2018-02-20,155.60638427734375,159.5484200887268,155.27301179546427,158.26495828799565,8922100
2018-02-21,152.56442260742188,156.66480876433997,152.39774272465803,156.02309057985616,7527200
2018-02-22,154.57293701171875,155.19799606167712,152.43940415589162,153.11446589514924,5653900
