Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,#,(GOOGLE),ALPHABET,CLASS,#,(GOOGLE),A,ALPHABET,CLASS,GOOGL,#,(GOOGLE),A,ALPHABET,CLASS,GOOGL,#,(GOOGLE),A,ALPHABET,CLASS,GOOGL,#,(GOOGLE),A,ALPHABET,CLASS,GOOGL,#,(GOOGLE),A,ALPHABET,CLASS,GOOGL
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,,,,,,,69.46857452392578,,,57.860992431640625,,,69.53475278732252,,,57.996183243322385,,,68.63661096934995,,,56.750650865316366,,,69.17549317497759,,,56.85005698918704,,,1963700,,,29550000
2018-01-23,,,,,,,69.43077087402344,,,58.45790481567383,,,70.03583146096511,,,58.57420788321382,,,69.25114103284379,,,58.014564544912965,,,70.00747037296647,,,58.182059011878806,,,1213400,,,39138000
2018-01-24,,,,,,,69.56316375732422,,,58.215362548828125,,,69.82787700075144,,,58.99866683391729,,,69.06209837328056,,,58.02202210450494,,,69.63879817341626,,,58.89578349237186,,,1754300,,,37128000
2018-01-25,,,,,,,69.82782745361328,,,58.75463104248047,,,70.4234318287066,,,58.89678009260679,,,69.62929266191551,,,58.24270183066696,,,70.12090159189717,,,58.683558413395254,,,1664100,,,29984000
2018-01-26,,,,,,,70.73544311523438,,,59.02401351928711,,,70.74489921709547,,,59.02401351928711,,,69.57258782465968,,,58.05333730750121,,,70.24383401184272,,,59.02252328067271,,,2386900,,,42170000
2018-01-29,,,,,,,70.46125793457031,,,58.970340728759766,,,70.90560085398447,,,59.54290711177231,,,70.24381813117023,,,58.8500598872143,,,70.41399186173541,,,59.04588786640511,,,1321900,,,31494000
2018-01-30,,,,,,,69.00534057617188,,,58.517547607421875,,,70.03583923617015,,,59.042399746029126,,,68.94861839387742,,,58.3753985732343,,,69.9507487498365,,,58.534945099055044,,,1817000,,,37338000
2018-01-31,,,,,,,69.42130279541016,,,58.75860595703125,,,70.3288935192222,,,58.962385656223866,,,69.24167298522478,,,58.25562199351424,,,69.74273802112093,,,58.837630313770624,,,2032800,,,36022000
2018-02-01,,,,,,,68.85406494140625,,,58.727291107177734,,,69.75219963760111,,,59.018547427996964,,,68.55153467620363,,,58.11943682599137,,,69.18495629195749,,,58.44896156313821,,,2008200,,,73514000
2018-02-02,,,,,,,67.36033630371094,,,55.62639236450195,,,68.78790474884507,,,56.227785189151234,,,67.331975210909,,,55.22728521753725,,,68.37192282003694,,,56.03494148157566,,,1955700,,,117842000
2018-02-05,,,,,,,64.49573516845703,,,52.80282211303711,,,67.57776728022306,,,55.417144172377625,,,64.45791798276099,,,52.52200884296614,,,66.99161172127042,,,54.70242880178122,,,2860700,,,83550000
2018-02-06,,,,,,,64.71318054199219,,,53.898250579833984,,,65.07244023059201,,,54.044870325821,,,62.51983407300623,,,51.19347157259082,,,63.304524514758036,,,51.39078976175393,,,4121200,,,76630000
2018-02-07,,,,,,,64.344482421875,,,52.455902099609375,,,65.3088028646299,,,54.00262556399122,,,64.20267695637497,,,52.41663640081931,,,64.46739010916495,,,53.9250914506971,,,1988100,,,51942000
2018-02-08,,,,,,,61.498802185058594,,,50.08512496948242,,,64.4390220675887,,,52.87936401239792,,,61.47988998310293,,,49.93552094259068,,,64.37283657363555,,,52.67757509163033,,,4163400,,,66792000
2018-02-09,,,,,,,63.32343673706055,,,52.001625061035156,,,63.84340685632285,,,52.272499603342936,,,61.72569476452617,,,49.552810596970026,,,62.7750983164061,,,50.98820222766436,,,4517000,,,98360000
2018-02-12,,,,,,,64.69429779052734,,,52.413658142089844,,,65.28045360142085,,,52.96087525770654,,,63.69216718396487,,,51.962862873995164,,,63.77725047868338,,,52.51852846673467,,,4227600,,,56240000
2018-02-13,,,,,,,64.60916137695312,,,52.392784118652344,,,64.75097398028402,,,52.74467381294293,,,63.96629103924522,,,52.03393618570592,,,64.25936513001072,,,52.18701743613438,,,1825500,,,31586000
2018-02-14,,,,,,,65.89495086669922,,,53.31524658203125,,,66.07458073885424,,,53.452921109337275,,,63.92850722649083,,,52.177075979419804,,,64.09868099671864,,,52.40172658937706,,,3637800,,,41304000
2018-02-15,,,,,,,68.08829498291016,,,54.2426872253418,,,70.89615847417159,,,54.378871515106866,,,67.33197275517102,,,53.04337891621364,,,70.84889239218971,,,53.84954486319156,,,4899100,,,37396000
2018-02-16,,,,,,,68.04098510742188,,,54.448455810546875,,,68.73112860587271,,,55.08513653693195,,,67.71009389495316,,,54.25213109968489,,,68.04098510742188,,,54.34308494746052,,,2887100,,,39948000
2018-02-20,,,,,,,67.19960021972656,,,54.85054397583008,,,67.92756118274933,,,55.48175670870799,,,66.84034057497811,,,54.17509428809936,,,67.59666983592079,,,54.312272076437715,,,2580400,,,33754000
2018-02-21,,,,,,,67.36033630371094,,,55.35551452636719,,,68.7311753503488,,,56.471324018175544,,,67.095623153703,,,55.04537426623569,,,67.23743583060508,,,55.12440241380322,,,1995600,,,41486000
2018-02-22,,,,,,,66.82142639160156,,,55.16416549682617,,,67.84246858946544,,,55.93752732849863,,,66.66070878996264,,,54.928082111462764,,,67.80465141033461,,,55.62490331232586,,,2403400,,,28010000
2018-02-23,,,,,,,66.84033203125,,,56.06824493408203,,,67.4737607718012,,,56.11347538567801,,,66.23527158499262,,,55.09160390530491,,,67.26576989098344,,,55.599555376091224,,,4227000,,,25292000
2018-02-26,,,,,,,66.72689819335938,,,56.844085693359375,,,67.3225026351323,,,56.86893437749722,,,66.18801592331037,,,56.130363836435095,,,67.12396782120798,,,56.255612125321555,,,5947400,,,30912000
2018-02-27,,,,,,,65.23316192626953,,,55.54239273071289,,,67.04834383138476,,,56.87142387051713,,,65.23316192626953,,,55.50660804578497,,,66.88762617802274,,,56.84408766264965,,,3370500,,,42964000
2018-02-28,,,,,,,64.84552001953125,,,54.866943359375,,,66.17854853069355,,,56.04637048168498,,,64.82661503647952,,,54.82121995858662,,,65.63021025463149,,,55.765553416766714,,,3289200,,,49292000
2018-03-01,,,,,,,63.70160675048828,,,53.251136779785156,,,65.04409197810038,,,55.23225546219297,,,63.14381933237392,,,53.04636358279445,,,64.73210551734522,,,55.146272864478725,,,2401800,,,55338000
2018-03-02,,,,,,,63.82450866699219,,,53.88384246826172,,,63.985226327544595,,,54.020523512211525,,,63.01145704986678,,,52.1924861225471,,,63.172174710419185,,,52.58363773099638,,,2057300,,,50162000
2018-03-05,,,,,,,63.862308502197266,,,54.41167068481445,,,64.14592655322136,,,54.73075614878026,,,62.8790833902889,,,53.29387427666091,,,63.57868323828309,,,53.58513057986181,,,1890900,,,28648000
2018-03-06,,,,,,,64.39173126220703,,,54.71683883666992,,,64.6848053967839,,,54.95193248468045,,,63.76775859942952,,,54.39874686988049,,,64.07974493081828,,,54.7764825024262,,,2944600,,,23382000
2018-03-07,,,,,,,65.89495086669922,,,55.41962814331055,,,66.046219645965,,,55.47728482807082,,,63.62597688085166,,,54.17061864294365,,,63.682699066630136,,,54.31525141309337,,,3125800,,,30748000
2018-03-08,,,,,,,66.0367431640625,,,56.132354736328125,,,66.43381276775467,,,56.23473753400784,,,65.41277767438768,,,55.526984213425294,,,65.91384272850735,,,55.526984213425294,,,2453400,,,33862000
2018-03-09,,,,,,,67.24687957763672,,,57.695980072021484,,,67.59668319219543,,,57.70393180331851,,,66.17857095739413,,,56.37639462402864,,,66.43382798598596,,,56.63533970119199,,,2061200,,,42662000
2018-03-12,,,,,,,66.84979248046875,,,57.9489631652832,,,67.62502667850008,,,58.5568174599909,,,66.81197529850503,,,57.61446716685053,,,67.31304033696686,,,57.90522295599285,,,2049400,,,44306000
2018-03-13,,,,,,,66.82142639160156,,,56.65571594238281,,,67.61556551468053,,,58.548864981866465,,,66.57561833369596,,,56.390309380649626,,,67.1239566117587,,,58.24220194236929,,,1728100,,,43140000
2018-03-14,,,,,,,66.10295104980469,,,57.10204315185547,,,67.27526261391624,,,57.64230206198943,,,65.88551116540361,,,56.77699290419381,,,67.19017211049025,,,56.94846514785942,,,1866300,,,41870000
2018-03-15,,,,,,,66.34872436523438,,,57.187522888183594,,,66.80252331486511,,,57.77848018486501,,,66.05565023471866,,,56.44448163437811,,,66.2636339065394,,,57.135834743481716,,,2530400,,,33382000
2018-03-16,,,,,,,66.08403778076172,,,56.38285446166992,,,66.50001250387466,,,57.49567969545161,,,65.28044221493599,,,56.23076670320563,,,66.10294277199264,,,57.42311683153487,,,3378100,,,58656000
2018-03-19,,,,,,,65.5545883178711,,,54.67559814453125,,,66.47163524676282,,,55.634841650244105,,,65.28987522765301,,,54.12141895433363,,,65.98002625248506,,,55.55482379637503,,,2639400,,,63656000
2018-03-20,,,,,,,66.0367431640625,,,54.46336364746094,,,66.2447340649175,,,54.94795659840509,,,65.65857854549797,,,53.798349454637815,,,65.96110879777156,,,54.592585906409056,,,2379100,,,54598000
2018-03-21,,,,,,,65.6113052368164,,,54.3739013671875,,,66.26363173865141,,,55.10452019963102,,,65.5734880578436,,,54.03642490488909,,,66.06509695871125,,,54.302828743838,,,1583200,,,44898000
2018-03-22,,,,,,,63.78669357299805,,,52.34357833862305,,,65.42224574964851,,,53.8729043564547,,,63.65433699961219,,,52.169121838622104,,,64.94954164101551,,,53.678570425345335,,,1690000,,,69312000
2018-03-23,,,,,,,62.45363998413086,,,51.021507263183594,,,64.03247656838016,,,53.02101688343725,,,62.34019565888646,,,50.93800839851188,,,63.89066394893521,,,52.25511008579325,,,2594100,,,49880000
2018-03-26,,,,,,,64.4768295288086,,,52.390296936035156,,,64.56192000850415,,,52.64775555992921,,,63.02090740228928,,,50.22776735468965,,,63.53142142889708,,,52.216837714705335,,,2263800,,,65984000
2018-03-27,,,,,,,63.34234619140625,,,50.046852111816406,,,64.8833588827054,,,52.90968380364253,,,62.90745930698242,,,49.583630605618474,,,64.74155343020225,,,52.87787308797283,,,2104500,,,60816000
2018-03-28,,,,,,,62.77508544921875,,,49.95937728881836,,,63.70158114383341,,,50.94397376805064,,,62.21729104243295,,,48.90669245207533,,,63.550319631869506,,,49.796854065221204,,,2267800,,,77698000
2018-03-29,,,,,,,63.24778747558594,,,51.547847747802734,,,63.89066511092432,,,52.090097393652826,,,62.50091439828917,,,49.90271540967147,,,63.10597485356181,,,50.25907960175081,,,2711300,,,69338000
2018-04-02,,,,,,,61.0485954284668,,,50.329654693603516,,,63.45529242591362,,,51.66663753381271,,,60.3853319925845,,,49.41613469259724,,,63.152086903423694,,,51.0746867356014,,,3085800,,,65068000
2018-04-03,,,,,,,61.98664093017578,,,50.630348205566406,,,62.42249844890851,,,50.944466209737804,,,61.228630682854245,,,49.5652372198148,,,61.53183622758094,,,50.50460317144767,,,2286100,,,51322000
2018-04-04,,,,,,,62.015079498291016,,,51.17856216430664,,,62.204587525189346,,,51.32915967311573,,,60.3095506301584,,,49.528458643323226,,,60.78330985391613,,,49.61394448591651,,,5084100,,,50724000
2018-04-05,,,,,,,62.233001708984375,,,51.324195861816406,,,62.82993563051979,,,52.02350079463139,,,62.06244812726127,,,50.89477201803996,,,62.3656536915478,,,52.00759733136736,,,2120200,,,35836000
2018-04-06,,,,,,,60.30953598022461,,,50.19645690917969,,,62.119292016291126,,,51.491189838828895,,,60.05370562780027,,,50.01255843479986,,,61.59816133414195,,,50.85003459740025,,,3578600,,,40134000
2018-04-09,,,,,,,61.768733978271484,,,50.70043182373047,,,62.77310128556288,,,51.918127320917215,,,60.71698785388454,,,50.65619487103844,,,61.51289993234356,,,50.697944300932086,,,2639800,,,33220000
2018-04-10,,,,,,,63.142616271972656,,,51.51604461669922,,,63.28474545677955,,,51.75014101076049,,,62.44145478364682,,,50.46783047064348,,,62.668857141943455,,,51.205904340131994,,,1872800,,,36620000
2018-04-11,,,,,,,62.61199188232422,,,50.94744873046875,,,63.10469806713563,,,51.484727125389504,,,62.36563517542415,,,50.65619620587564,,,62.517241527051496,,,51.29238017832689,,,1391400,,,34060000
2018-04-12,,,,,,,63.6732177734375,,,51.55530548095703,,,64.09012807916389,,,51.92111166189601,,,62.96257914994382,,,50.996659389459715,,,63.06680672637542,,,51.26604371914165,,,2180900,,,32896000
2018-04-13,,,,,,,63.68268585205078,,,51.49317932128906,,,64.11854327784668,,,52.33513003242517,,,63.370003167570395,,,51.200436537008954,,,63.9574669478982,,,52.0324485318383,,,2043900,,,25410000
2018-04-16,,,,,,,64.59233093261719,,,51.99317932128906,,,64.78183895981022,,,52.25808913169154,,,63.94801809814503,,,51.387808777043865,,,64.27017812987714,,,51.96584311334484,,,2887800,,,29776000
2018-04-17,,,,,,,64.84815979003906,,,53.64625930786133,,,65.23663856406506,,,53.92657960441741,,,64.49757538943727,,,52.539398927694535,,,64.99975897071045,,,52.74367535239217,,,2682600,,,54584000
2018-04-18,,,,,,,65.89990997314453,,,53.44894790649414,,,66.60107159015324,,,53.77747534935068,,,65.04714193678693,,,53.206899801362226,,,65.49247675738434,,,53.628868612289025,,,2678300,,,31126000
2018-04-19,,,,,,,64.40280151367188,,,54.14775466918945,,,65.93777609233298,,,54.54835200881911,,,63.82481493832775,,,53.13234484368087,,,65.83355575993265,,,53.13234484368087,,,2435100,,,39884000
2018-04-20,,,,,,,64.0048599243164,,,53.54487228393555,,,64.67759700640427,,,54.41117484780803,,,63.78692754863054,,,53.28542669034655,,,64.46914183722399,,,53.89030046791669,,,1917200,,,42434000
2018-04-23,,,,,,,64.49757385253906,,,53.370418548583984,,,65.06608341724497,,,54.07569196773654,,,63.98591307560635,,,53.016045123310406,,,64.15646666791726,,,53.82618507654327,,,2260600,,,69590000
2018-04-24,,,,,,,63.142616271972656,,,50.82717514038086,,,64.34596851048158,,,52.90719943045034,,,62.57410676173574,,,50.34109190483127,,,62.90573670695806,,,52.64427658819286,,,3701600,,,128220000
2018-04-25,,,,,,,62.346710205078125,,,50.844566345214844,,,63.559532534172895,,,51.494666758373796,,,61.503419453473434,,,50.54734529912214,,,63.19000095668281,,,51.18054875913638,,,4451600,,,57860000
2018-04-26,,,,,,,62.88679122924805,,,51.85451126098633,,,63.256322782380586,,,52.287416080182766,,,62.4414564782958,,,50.71832381239791,,,62.7446620405838,,,51.35301754888472,,,1978600,,,50926000
2018-04-27,,,,,,,62.801513671875,,,51.26504135131836,,,63.066817647282036,,,52.271505943293725,,,62.49830809583965,,,51.07319495219466,,,62.85836245832189,,,51.96534346498157,,,1189200,,,40746000
2018-04-30,,,,,,,62.289852142333984,,,50.62538528442383,,,63.16157448810336,,,51.60898448440118,,,62.28038216403651,,,50.61146880673603,,,63.00049088016238,,,51.412663558153056,,,2277700,,,34492000
2018-05-01,,,,,,,62.76361083984375,,,51.72726821899414,,,62.86783843227891,,,51.77597588494497,,,62.05297210723549,,,50.2292524820117,,,62.18562409233642,,,50.51205650899594,,,3135100,,,35326000
2018-05-02,,,,,,,62.450931549072266,,,50.99665832519531,,,63.351070998170904,,,51.88781341543905,,,62.31827234293011,,,50.85301904371848,,,62.53620472195946,,,51.39178769183862,,,2240500,,,34698000
2018-05-03,,,,,,,62.85837173461914,,,51.00907897949219,,,62.97207655328402,,,51.22727189409114,,,61.45604844938007,,,50.09406872816757,,,62.318286496697354,,,50.96285883323045,,,2365900,,,39282000
2018-05-04,,,,,,,63.483734130859375,,,52.23672103881836,,,63.72061373582527,,,52.28046124952342,,,62.100358105337584,,,50.599043563333005,,,62.564640106953014,,,50.67657768455419,,,1330800,,,36892000
2018-05-07,,,,,,,63.853275299072266,,,52.657196044921875,,,64.41231500959036,,,52.9325451080232,,,63.55006964846695,,,52.20043603451245,,,63.63535007810219,,,52.38035674327428,,,1468700,,,34400000
2018-05-08,,,,,,,63.83430862426758,,,52.613956451416016,,,63.900634614186586,,,52.943977930669085,,,63.332117867462784,,,52.268528256584716,,,63.559527457748594,,,52.91365745373982,,,1916100,,,26030000
2018-05-09,,,,,,,64.55442810058594,,,54.12290573120117,,,64.81973933361502,,,54.37390286154543,,,63.625864086455906,,,52.788907098984005,,,63.84378927734702,,,52.88781647093076,,,2108500,,,47160000
2018-05-10,,,,,,,65.2461166381836,,,54.94398498535156,,,65.26506382514727,,,55.13981296427099,,,64.54495505666226,,,54.36794137956555,,,64.54495505666226,,,54.42360729228435,,,1844900,,,36414000
2018-05-11,,,,,,,65.80513763427734,,,54.84010314941406,,,65.94726681339263,,,55.11992671814422,,,65.29348415584685,,,54.53394065735139,,,65.55878810140054,,,54.69248990330289,,,1524200,,,30504000
2018-05-14,,,,,,,65.57775115966797,,,55.000152587890625,,,66.75267201538925,,,55.57420922080132,,,65.37877315233555,,,54.91068897029702,,,66.07046480267476,,,54.948957390114536,,,3322600,,,39338000
2018-05-15,,,,,,,59.219905853271484,,,53.92012405395508,,,60.73593399731675,,,54.62837796155574,,,57.514373287596506,,,53.61743877160701,,,58.59454379204079,,,54.51803963368327,,,14451200,,,35738000
2018-05-16,,,,,,,58.68927764892578,,,53.881351470947266,,,59.68417467835937,,,54.3927876738321,,,58.414500110253684,,,53.759087450531055,,,59.22936274887792,,,53.931056423328116,,,5872500,,,25628000
2018-05-17,,,,,,,60.25267791748047,,,53.740699768066406,,,60.555883429348214,,,54.22479600170925,,,58.51871800789789,,,53.500141889838645,,,58.727173152742516,,,53.75064227593559,,,5211300,,,25738000
2018-05-18,,,,,,,60.944393157958984,,,53.16316223144531,,,61.2096971966745,,,53.36644518531905,,,60.17690182732226,,,52.91664339852014,,,60.290606656340145,,,52.98224802432867,,,4163500,,,35482000
2018-05-21,,,,,,,62.10983657836914,,,53.87738037109375,,,62.52673977588387,,,54.339111646189345,,,61.28549293386502,,,53.57867285450965,,,61.35181893544637,,,53.62837401758208,,,4527300,,,25180000
2018-05-22,,,,,,,61.43708801269531,,,53.444969177246094,,,62.431985198812924,,,54.26455484586919,,,61.29496603952838,,,53.29337817393087,,,62.17615841812093,,,54.165152525512354,,,3415500,,,22226000
2018-05-23,,,,,,,61.14337158203125,,,53.97429656982422,,,61.58870646232075,,,54.075689668198244,,,60.84016593168416,,,53.02995934555361,,,60.84016593168416,,,53.18105360479335,,,3222400,,,23740000
2018-05-24,,,,,,,60.7548828125,,,53.94894790649414,,,61.58869640758099,,,54.03195002150652,,,60.70750400058978,,,53.295370240021555,,,61.22864201563524,,,54.02101781365871,,,1525800,,,20604000
2018-05-25,,,,,,,59.83577346801758,,,53.880859375,,,60.74539003745614,,,54.15372472265519,,,59.54204153612817,,,53.807303016326095,,,60.58431007013132,,,54.003623944134326,,,1742000,,,22224000
2018-05-29,,,,,,,58.604007720947266,,,53.08513259887695,,,59.38097246843647,,,53.74467884739452,,,58.082873358289234,,,52.83711972964403,,,59.34307448195806,,,53.47926848494179,,,3559200,,,36076000
2018-05-30,,,,,,,59.399932861328125,,,53.552330017089844,,,59.75051730520967,,,53.62787714989283,,,58.74614640417768,,,53.00958361016194,,,58.9735524322496,,,53.35401831948754,,,1731500,,,28686000
2018-05-31,,,,,,,58.67033386230469,,,54.672115325927734,,,59.53257902139214,,,55.16913455616344,,,58.6040078676819,,,53.5786745361915,,,59.362025431077655,,,53.77747919472114,,,2510400,,,79368000
2018-06-01,,,,,,,59.485198974609375,,,56.411678314208984,,,59.911582941520294,,,56.56873731934778,,,59.16304260122063,,,55.26902940154813,,,59.19147060867839,,,55.31177611597701,,,2277900,,,63202000
2018-06-04,,,,,,,60.053714752197266,,,57.30830383300781,,,60.176889536731295,,,57.547868216396,,,59.466250765745116,,,56.51108307286517,,,59.8547331493044,,,56.585636713300694,,,1958000,,,44754000
2018-06-05,,,,,,,60.18635559082031,,,57.20790481567383,,,60.517985510025106,,,57.70890179599408,,,59.778922481800116,,,57.030968370303874,,,60.129503198458764,,,57.388822814538955,,,1889500,,,32964000
2018-06-06,,,,,,,61.768733978271484,,,57.005619049072266,,,61.76873397827149,,,57.391306447558094,,,59.75051853997481,,,56.477289652898435,,,60.40430501063598,,,57.29488459793664,,,3177600,,,34934000
2018-06-07,,,,,,,61.8066291809082,,,56.38285446166992,,,62.62148836436316,,,56.95193979444756,,,61.39919597468483,,,55.97032760310479,,,61.97718278418756,,,56.88782540778869,,,2977200,,,36108000
2018-06-08,,,,,,,62.28038024902344,,,56.29787063598633,,,62.88679137500497,,,56.599558658266304,,,61.73081790704304,,,55.826693554733914,,,61.920318673040704,,,56.22331698834874,,,3853800,,,27284000
2018-06-11,,,,,,,62.65938186645508,,,56.70492172241211,,,63.246845808234184,,,57.044885724835886,,,62.14772112277473,,,56.23275497409298,,,62.23300152788355,,,56.309295601269945,,,3316700,,,24796000
2018-06-12,,,,,,,62.83940887451172,,,57.06724548339844,,,63.05734124868796,,,57.09507843620104,,,62.18561898097343,,,56.710881304728694,,,62.50777893901781,,,56.710881304728694,,,2007000,,,26092000
2018-06-13,,,,,,,62.782554626464844,,,56.870426177978516,,,63.180510514401746,,,57.43752830061235,,,62.50777349555895,,,56.828180001023945,,,63.1047073274643,,,57.2705267855548,,,4357700,,,34302000
2018-06-14,,,,,,,62.8299446105957,,,57.659698486328125,,,62.962596612118645,,,57.95194451848806,,,62.26143499992713,,,57.18703119803521,,,62.962596612118645,,,57.26705284091403,,,3487900,,,35422000
2018-06-15,,,,,,,62.65938186645508,,,57.617942810058594,,,62.76360945659316,,,57.848558159897024,,,61.76871959026264,,,57.340606778085906,,,62.640434681425816,,,57.65024647786979,,,4113200,,,44438000
2018-06-18,,,,,,,61.56028366088867,,,58.82619857788086,,,62.1003689655018,,,58.85353478521283,,,61.143373169961656,,,57.2069084370023,,,62.04352016364562,,,57.29090404368984,,,2563100,,,33038000
2018-06-19,,,,,,,60.18635559082031,,,58.583160400390625,,,61.06754417820663,,,58.78792980229084,,,59.88315006054878,,,57.734251476985435,,,60.849619043724935,,,58.15671705790255,,,4621400,,,47282000
2018-06-20,,,,,,,59.49467468261719,,,58.85055160522461,,,60.23373779697415,,,59.71636124084575,,,59.34307189981331,,,58.74916229669811,,,60.20531340472825,,,58.81228318942502,,,4942100,,,51686000
2018-06-21,,,,,,,59.731544494628906,,,58.123409271240234,,,59.90209804922135,,,59.16168075834515,,,59.00195509209343,,,57.82718551562538,,,59.51361575587076,,,58.92212019068908,,,4319400,,,44966000
2018-06-22,,,,,,,59.49467468261719,,,58.115962982177734,,,60.34743898045319,,,58.39976054275453,,,59.43782228362994,,,57.63683419126995,,,60.243215004053084,,,58.22530782139626,,,2893800,,,34220000
2018-06-25,,,,,,,57.98811721801758,,,56.62440490722656,,,59.39991737654283,,,57.45492281895143,,,57.609108474865764,,,55.661179924688234,,,59.181988614303876,,,57.40571840283361,,,2426800,,,57682000
2018-06-26,,,,,,,58.7271842956543,,,56.29338836669922,,,59.04934066495167,,,57.00163844171985,,,57.81756758746013,,,56.113467661475454,,,58.0165455646597,,,56.865954689521296,,,3655600,,,34688000
2018-06-27,,,,,,,57.9312744140625,,,55.514060974121094,,,59.69365921688021,,,56.96883709944549,,,57.89337281057278,,,55.50213148226848,,,58.99249401030376,,,56.46137866105526,,,2025800,,,34538000
2018-06-28,,,,,,,58.07340621948242,,,56.00312805175781,,,58.405036228622855,,,56.36197596160654,,,57.24906257191162,,,54.973801751184695,,,57.92180341323308,,,55.28791596286484,,,1564100,,,29726000
2018-06-29,,,,,,,58.59452819824219,,,56.1229133605957,,,59.19146570243875,,,56.727787184595755,,,58.3386978393008,,,56.01506255470153,,,58.4429254241838,,,56.27798539164283,,,1913800,,,31562000
2018-07-02,,,,,,,58.384620666503906,,,56.76506042480469,,,58.39411713955459,,,56.80880063326617,,,57.738751802303796,,,55.00014775332822,,,58.280141346820784,,,55.43503956330058,,,1526500,,,23216000
2018-07-03,,,,,,,58.1756706237793,,,55.481258392333984,,,58.97350853726301,,,57.15273344483606,,,57.995208623348404,,,55.38931105383634,,,58.821539583419714,,,57.128381506208875,,,864400,,,16448000
2018-07-05,,,,,,,58.69805908203125,,,56.724300384521484,,,58.783541838329214,,,56.86595266966749,,,57.852731615987736,,,55.82121587531808,,,58.39412119813303,,,55.894776017719494,,,2247500,,,28594000
2018-07-06,,,,,,,59.16346740722656,,,57.409698486328125,,,59.267946736647914,,,57.46536439707299,,,58.55559162502102,,,56.523014092104425,,,58.812036276768296,,,56.74816525807085,,,2269700,,,21820000
