Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,#,PARCEL,SERVICE,UNITED,#,PARCEL,SERVICE,UNITED,UPS,#,PARCEL,SERVICE,UNITED,UPS,#,PARCEL,SERVICE,UNITED,UPS,#,PARCEL,SERVICE,UNITED,UPS,#,PARCEL,SERVICE,UNITED,UPS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,,,,,,,,,94.42779541015625,,,,,94.45833796957697,,,,,91.32779844642302,,,,,91.65612367844878,,,,,5413000
2018-01-03,,,,,,,,,96.51993560791016,,,,,96.73372773958563,,,,,94.6034318697072,,,,,94.79431853376012,,,,,5655600
2018-01-04,,,,,,,,,97.14602661132812,,,,,98.45932173656537,,,,,96.74897915744435,,,,,96.97804544433097,,,,,5473100
2018-01-05,,,,,,,,,97.44380187988281,,,,,98.23789090187398,,,,,96.03123626048286,,,,,97.59650884259767,,,,,3699200
2018-01-08,,,,,,,,,98.62730407714844,,,,,98.89455002349538,,,,,97.53543230407216,,,,,97.81794661787431,,,,,3243000
2018-01-09,,,,,,,,,98.58149719238281,,,,,99.26105316726533,,,,,98.39061055167653,,,,,98.67311905166713,,,,,2957700
2018-01-10,,,,,,,,,99.10070037841797,,,,,99.61228681332162,,,,,98.10809919627151,,,,,98.13100466042593,,,,,2927900
2018-01-11,,,,,,,,,101.9029312133789,,,,,102.13962878793711,,,,,99.27632912641788,,,,,99.53593216620455,,,,,4252300
2018-01-12,,,,,,,,,102.38395690917969,,,,,102.56721228050623,,,,,101.55169394298089,,,,,101.89528756977161,,,,,4212500
2018-01-16,,,,,,,,,101.46007537841797,,,,,102.85736704683111,,,,,100.6048952685782,,,,,102.62830073793124,,,,,4126500
2018-01-17,,,,,,,,,102.32286071777344,,,,,102.54429572385794,,,,,101.08591913480073,,,,,101.95636166555835,,,,,3508800
2018-01-18,,,,,,,,,102.00215911865234,,,,,103.48344097465588,,,,,101.95634819952535,,,,,102.8115164253446,,,,,3371100
