Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2018-01-02,4.9290852546691895,4.932794443222492,4.809165514536284,4.84081411281156,355616000
2018-01-03,5.253488063812256,5.28390105441763,5.03787925857757,5.046533246569268,914704000
2018-01-04,5.281179904937744,5.39145715950859,5.258926662092723,5.334835092741774,583268000
2018-01-05,5.325933933258057,5.3632696357852,5.219118274303187,5.296015663870314,580124000
2018-01-08,5.489124774932861,5.563301945564272,5.404562347670382,5.449563554381849,881216000
2018-01-09,5.487640380859375,5.534124785339297,5.406045315206983,5.494563569968857,497000000
2018-01-10,5.530663967132568,5.5341255621732195,5.3407700123773685,5.395166573245732,582664000
2018-01-11,5.540553569793701,5.594702999447297,5.519041693847916,5.563301055749088,406032000
2018-01-12,5.513356685638428,5.563055575893598,5.472806499830507,5.528686743206462,359916000
2018-01-16,5.442391872406006,5.625362605155356,5.357829930708117,5.53981170384797,702348000
2018-01-17,5.556378364562988,5.566268433201333,5.363022830194533,5.456980604489931,538408000
2018-01-18,5.549456596374512,5.603853166834881,5.505939057041994,5.537093417901448,408632000
2018-01-19,5.689651012420654,5.7138821790844485,5.612754079411087,5.639705003532065,609380000
2018-01-22,5.77816915512085,5.779899952700894,5.639951999162643,5.697563035015674,550944000
2018-01-23,5.9072370529174805,5.929984539558849,5.813031690588835,5.831575745036428,475228000
2018-01-24,5.830339431762695,5.9463033164814725,5.774706327416255,5.910450819057448,579972000
2018-01-25,5.843938827514648,5.928006526851552,5.8291034898689835,5.884736123941948,409884000
2018-01-26,6.016524791717529,6.016771913723476,5.874846067174836,5.887703485587267,516356000
2018-01-29,6.103560924530029,6.134715754668239,5.949272335894287,6.001938104593281,455116000
2018-01-30,6.0014424324035645,6.092928045259141,5.89487435843083,5.9616340917356885,570832000
2018-01-31,6.077597141265869,6.163395634205631,6.044217279277701,6.076855303674106,478576000
2018-02-01,5.946550369262695,6.1047956944069,5.8862195895926135,5.897593332329065,519224000
2018-02-02,5.773964881896973,5.883995016456903,5.715859610395551,5.860010975879043,718464000
2018-02-05,5.283902168273926,5.766796686433624,5.0687875618025116,5.612755196102196,1165204000
2018-02-06,5.577642440795898,5.580609319794682,5.044059793278817,5.0539503331552265,1114800000
2018-02-07,5.657259941101074,5.809818192498055,5.605336014010543,5.676546308025391,802932000
2018-02-08,5.378352165222168,5.815998137184912,5.378104571624312,5.782865869330152,1144000000
