Price,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,#,MCDONALD'S,#,MCD,MCDONALD'S,#,MCD,MCDONALD'S,#,MCD,MCDONALD'S,#,MCD,MCDONALD'S,#,MCD,MCDONALD'S
Date,,,,,,,,,,,,,,,,,
2018-01-02,,,,145.26077270507812,,,146.31739303978154,,,144.79116366743216,,,145.68844962238714,,,3696900,
2018-01-03,,,,144.64862060546875,,,145.61299549986092,,,144.23770625438715,,,145.26916998952046,,,3789600,
2018-01-04,,,,145.66326904296875,,,146.02386986371943,,,144.84983466607935,,,145.27752430919955,,,2756400,
2018-01-05,,,,145.95677185058594,,,146.75343077274698,,,145.4116800016141,,,145.91483973975986,,,3737700,
2018-01-08,,,,145.8561553955078,,,146.09097269425928,,,145.01756422930572,,,145.69683382247342,,,2060800,
2018-01-09,,,,145.52911376953125,,,146.10774375501882,,,145.08466144940908,,,146.10774375501882,,,2674300,
2018-01-10,,,,145.50396728515625,,,145.91488161576606,,,144.6318379907467,,,145.49558597893918,,,2172500,
2018-01-11,,,,145.40333557128906,,,146.37610448725508,,,144.32155849459178,,,145.545894547543,,,3078000,
2018-01-12,,,,145.5543212890625,,,145.73879963225755,,,144.97569115246822,,,145.37821145779432,,,2901600,
2018-01-16,,,,145.64659118652344,,,146.25877230220257,,,144.9757281052805,,,145.59627773501953,,,3662600,
2018-01-17,,,,146.7366485595703,,,147.33205379554877,,,145.81420614362287,,,146.20834493450653,,,4129600,
2018-01-18,,,,146.39285278320312,,,147.13080424150348,,,145.8309854922949,,,146.91277516453275,,,2154800,
2018-01-19,,,,147.69265747070312,,,148.12872841679174,,,146.2335171753782,,,146.74505824793857,,,3746300,
2018-01-22,,,,147.76817321777344,,,148.28809571014074,,,147.26501333775602,,,147.566906706589,,,3217900,
2018-01-23,,,,148.2712860107422,,,149.05956366904798,,,146.6276546684693,,,147.23144126649566,,,3197600,
2018-01-24,,,,147.69265747070312,,,148.68220160268677,,,146.96308732304067,,,148.68220160268677,,,2810800,
2018-01-25,,,,147.30694580078125,,,148.11198625560453,,,146.46835452940604,,,147.92749515223102,,,2815800,
2018-01-26,,,,149.57119750976562,,,149.60473554339853,,,146.76191054602262,,,147.31538407015762,,,3957700,
2018-01-29,,,,149.07638549804688,,,149.85626929909938,,,148.63193311329664,,,149.5208378827971,,,6091900,
2018-01-30,,,,144.64022827148438,,,148.99251929913717,,,143.27333311182002,,,148.51452889735796,,,9613000,
2018-01-31,,,,143.51651000976562,,,146.1664615045735,,,142.78693969663263,,,145.579450172404,,,7004200,
2018-02-01,,,,144.15383911132812,,,145.5291283291999,,,141.6296839090557,,,142.78694399581053,,,4751300,
2018-02-02,,,,142.04055786132812,,,144.84983023526928,,,141.71350785970859,,,143.23135563122196,,,4604500,
2018-02-05,,,,137.40318298339844,,,142.1076804608909,,,129.02565169471987,,,141.39487277198197,,,7309300,
