Price,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,#,AT&T,#,AT&T,T,#,AT&T,T,#,AT&T,T,#,AT&T,T,#,AT&T,T
Date,,,,,,,,,,,,,,,,,
2018-01-02,,,,,16.451570510864258,,,16.673543230369994,,,16.37473479533151,,,16.673543230369994,,,42626974
2018-01-03,,,,,16.071657180786133,,,16.43022818148705,,,16.020432290119906,,,16.421690520044752,,,51851150
2018-01-04,,,,,16.22106170654297,,,16.302167333082007,,,15.905177939691626,,,16.11434417403964,,,36894187
2018-01-05,,,,,16.280824661254883,,,16.28936232334904,,,16.13568871760478,,,16.280824661254883,,,29386048
2018-01-08,,,,,16.327777862548828,,,16.42595772545792,,,16.157028962548296,,,16.285090637548695,,,35276524
2018-01-09,,,,,16.28520965576172,,,16.502403748564035,,,16.2808656422689,,,16.346023650714972,,,37152896
2018-01-10,,,,,15.907292366027832,,,16.241771551444053,,,15.872541353060766,,,16.241771551444053,,,54388066
2018-01-11,,,,,15.846478462219238,,,15.972450473612255,,,15.798696504712385,,,15.929012529873875,,,54813997
2018-01-12,,,,,16.028919219970703,,,16.068014241217043,,,15.776974136923744,,,15.846476153145456,,,41285233
2018-01-16,,,,,15.950730323791504,,,16.081047436302327,,,15.872540275679626,,,16.02892037190338,,,32739342
2018-01-17,,,,,16.007204055786133,,,16.050642003519076,,,15.850823933633055,,,15.97245194244254,,,29194465
2018-01-18,,,,,16.13751983642578,,,16.23742886978074,,,15.989827744956168,,,16.00285978725287,,,36623296
2018-01-19,,,,,16.163583755493164,,,16.23308578641732,,,16.046298666943677,,,16.23308578641732,,,36965815
2018-01-22,,,,,16.450275421142578,,,16.463307460620886,,,16.063670316655955,,,16.159236412217517,,,41918634
2018-01-23,,,,,16.154891967773438,,,16.602311050601454,,,16.08538995302398,,,16.48502598934687,,,43739664
2018-01-24,,,,,16.0810489654541,,,16.24177199343563,,,16.063672910011125,,,16.19833404877459,,,37823767
2018-01-25,,,,,16.267833709716797,,,16.267833709716797,,,16.002857660681737,,,16.111454707803368,,,30981997
2018-01-26,,,,,16.428558349609375,,,16.428558349609375,,,16.228740303036957,,,16.272178245701816,,,28609654
2018-01-29,,,,,16.1852970123291,,,16.367740053311522,,,16.063667952683204,,,16.128825946539884,,,40884590
2018-01-30,,,,,16.263490676879883,,,16.41986967767516,,,16.2026755849849,,,16.228739665928366,,,39565357
2018-01-31,,,,,16.267833709716797,,,16.47199686036825,,,16.215707741403357,,,16.254802766124993,,,54843258
2018-02-01,,,,,17.010639190673828,,,17.067109176187845,,,16.68050401427946,,,16.72828706915737,,,79392071
2018-02-02,,,,,16.537153244018555,,,16.95850935053038,,,16.424212194474837,,,16.95416533743566,,,61034679
2018-02-05,,,,,15.91163444519043,,,16.641406725744236,,,15.911634445190428,,,16.424212646863843,,,60368442
2018-02-06,,,,,15.998517036437988,,,16.102770092123937,,,15.420780667236684,,,15.672725826054396,,,83286617
2018-02-07,,,,,16.041955947875977,,,16.267837018127114,,,15.959421868126007,,,15.989828871988276,,,47180078
2018-02-08,,,,,15.451186180114746,,,16.05064146669699,,,15.451186180114744,,,16.02457847953426,,,60563732
2018-02-09,,,,,15.659693717956543,,,15.79000975365289,,,15.21661744143175,,,15.564127601270846,,,66489162
2018-02-12,,,,,15.798696517944336,,,15.898605543783367,,,15.62494035495259,,,15.781320462855891,,,36741927
2018-02-13,,,,,15.898604393005371,,,15.946386347093675,,,15.624939223983118,,,15.763944363709632,,,30289413
2018-02-14,,,,,15.816068649291992,,,15.97244763227288,,,15.685752647312421,,,15.811724636296276,,,32880481
2018-02-15,,,,,16.072357177734375,,,16.072357177734375,,,15.737878061464572,,,15.842131078813678,,,36419533
2018-02-16,,,,,16.133174896240234,,,16.24177195155924,,,16.011545799372602,,,16.063672868593926,,,26349718
2018-02-20,,,,,15.972450256347656,,,16.111455404128456,,,15.92901231320014,,,16.02023331017772,,,29222666
2018-02-21,,,,,15.772632598876953,,,16.089735734770912,,,15.75960165439866,,,15.972450652627167,,,27529402
2018-02-22,,,,,15.842132568359375,,,16.068014675673986,,,15.816069585814779,,,15.842132568359375,,,24543650
2018-02-23,,,,,15.950730323791504,,,15.963762364134514,,,15.763944327380244,,,15.876884289127297,,,23098901
2018-02-26,,,,,16.27217674255371,,,16.29389680885289,,,15.989824656448775,,,16.041951718593754,,,26309734
2018-02-27,,,,,16.015886306762695,,,16.350365427189164,,,16.015886306762695,,,16.254800434341437,,,28360874
2018-02-28,,,,,15.76828384399414,,,16.15054597523717,,,15.76828384399414,,,16.15054597523717,,,38768971
2018-03-01,,,,,15.637972831726074,,,15.963764000947858,,,15.581502845062507,,,15.77263287451858,,,37798744
2018-03-02,,,,,15.790006637573242,,,15.81172560691208,,,15.616251591943392,,,15.63797056128223,,,28285936
2018-03-05,,,,,15.942042350769043,,,15.994169415344146,,,15.681410318812826,,,15.724849356463228,,,25551876
2018-03-06,,,,,16.015886306762695,,,16.02891834545814,,,15.855163314383661,,,15.998511352141726,,,23119820
2018-03-07,,,,,16.033266067504883,,,16.08539313737282,,,15.881229968777706,,,15.894262010487992,,,24475464
2018-03-08,,,,,16.120145797729492,,,16.120145797729492,,,15.881231590483525,,,16.03326770473581,,,26170581
2018-03-09,,,,,16.09408187866211,,,16.167927929381072,,,15.994172838563902,,,16.146208954393924,,,24918077
2018-03-12,,,,,16.228740692138672,,,16.319961690289773,,,16.089735542569628,,,16.094079556334897,,,29531820
2018-03-13,,,,,16.241764068603516,,,16.424207076869482,,,16.18529410991359,,,16.311266062516964,,,25399351
2018-03-14,,,,,16.08539390563965,,,16.328651017037593,,,16.0549858068633,,,16.328651017037593,,,24633285
2018-03-15,,,,,16.089733123779297,,,16.19833125763894,,,16.076702181415623,,,16.111453189340427,,,28967928
2018-03-16,,,,,16.072357177734375,,,16.22004922655551,,,16.028918146262345,,,16.111452196361906,,,49124372
2018-03-19,,,,,15.889920234680176,,,16.11580240763473,,,15.84213717198542,,,16.063675330424697,,,26000580
2018-03-20,,,,,15.785662651062012,,,15.994168706171179,,,15.716160632692292,,,15.933353617367885,,,26701240
2018-03-21,,,,,15.637972831726074,,,15.855166944540597,,,15.637972831726074,,,15.785664916197806,,,23086853
2018-03-22,,,,,15.36430835723877,,,15.655348505185506,,,15.359964343451724,,,15.616253478075258,,,37332696
2018-03-23,,,,,15.073265075683594,,,15.633625186147547,,,15.008105979397106,,,15.364305163125476,,,46377072
2018-03-26,,,,,15.068921089172363,,,15.329554183855604,,,14.960324057802094,,,15.229645178268465,,,41696070
2018-03-27,,,,,15.160140037536621,,,15.290457115902393,,,15.068919069956106,,,15.138421072962062,,,44831567
2018-03-28,,,,,15.446840286254883,,,15.57281338666178,,,15.30783624233907,,,15.329556309809107,,,40707969
2018-03-29,,,,,15.485934257507324,,,15.590187283353787,,,15.212270201781987,,,15.498966297103019,,,36494868
2018-04-02,,,,,15.247026443481445,,,15.49028358728057,,,15.129741337784699,,,15.455532566737839,,,38704360
2018-04-03,,,,,15.36430835723877,,,15.386027329200827,,,15.138426222151386,,,15.273086261657136,,,28969385
2018-04-04,,,,,15.585843086242676,,,15.611907165126508,,,15.194895066661386,,,15.273084012393834,,,27224220
2018-04-05,,,,,15.698783874511719,,,15.729190866936401,,,15.498964771906362,,,15.607561800264751,,,22644769
2018-04-06,,,,,15.477246284484863,,,15.724848455818751,,,15.38602529791951,,,15.642314398707455,,,33255438
2018-04-09,,,,,15.566656112670898,,,15.801239687712899,,,15.517969567180627,,,15.597638764639417,,,28968590
2018-04-10,,,,,15.849924087524414,,,16.10663887378809,,,15.513540120205434,,,15.633044450658586,,,52696259
2018-04-11,,,,,15.602058410644531,,,15.81451174938421,,,15.571075771795845,,,15.783529110535524,,,27864639
2018-04-12,,,,,15.562228202819824,,,15.699437554530894,,,15.517967914857893,,,15.677307410549927,,,29062065
2018-04-13,,,,,15.553375244140625,,,15.65517680960684,,,15.500262453040431,,,15.584359009646274,,,19032235
2018-04-16,,,,,15.774685859680176,,,15.854356187865063,,,15.588788799829032,,,15.655181485143634,,,32964025
2018-04-17,,,,,15.650750160217285,,,15.832220907728546,,,15.628618899703456,,,15.796812008646848,,,27255599
2018-04-18,,,,,15.584360122680664,,,15.730420867508082,,,15.562228860024588,,,15.703864470061328,,,28599724
2018-04-19,,,,,15.41174030303955,,,15.61091607253078,,,15.407314050635245,,,15.597637315317861,,,31172124
2018-04-20,,,,,15.345346450805664,,,15.517965797720368,,,15.115188066746285,,,15.429442998392812,,,42967507
2018-04-23,,,,,15.442720413208008,,,15.442720413208008,,,15.309936225742149,,,15.3630490065363,,,28084556
2018-04-24,,,,,15.491414070129395,,,15.637475961125652,,,15.38518734192673,,,15.557805635538465,,,28561593
2018-04-25,,,,,15.579935073852539,,,15.597638967604661,,,15.371906777515875,,,15.433873199999868,,,33485549
2018-04-26,,,,,14.650446891784668,,,14.916014185208114,,,14.371601960221307,,,14.800934987466608,,,175073050
2018-04-27,,,,,14.623892784118652,,,14.85405009784493,,,14.615040278814412,,,14.668153075158719,,,71773908
2018-04-30,,,,,14.473402976989746,,,14.787656818976219,,,14.460124220581982,,,14.725691524554197,,,61108955
2018-05-01,,,,,14.402587890625,,,14.566353661792654,,,14.32291757265559,,,14.495535849762211,,,47421840
2018-05-02,,,,,14.190134048461914,,,14.44242263631833,,,14.119316238458028,,,14.44242263631833,,,53196466
2018-05-03,,,,,14.137017250061035,,,14.229965187589672,,,13.990955406987183,,,14.181278651725314,,,53352169
2018-05-04,,,,,14.225539207458496,,,14.283079366043603,,,14.083904731359272,,,14.13701752017893,,,33814298
2018-05-07,,,,,14.181281089782715,,,14.27422904329104,,,14.097184523936672,,,14.260950285186745,,,34776581
2018-05-08,,,,,14.03079605102539,,,14.163579190274342,,,13.977683242422142,,,14.150301546993944,,,44372404
2018-05-09,,,,,13.8980073928833,,,14.035217860095688,,,13.796206943847379,,,13.999808959659696,,,49642586
2018-05-10,,,,,14.110464096069336,,,14.17685565493976,,,13.942270954674239,,,13.977680978328488,,,39600046
2018-05-11,,,,,14.291933059692383,,,14.300784446738804,,,14.159148841110035,,,14.163575093503496,,,36426285
2018-05-14,,,,,14.247673988342285,,,14.37603085782521,,,14.207838828013626,,,14.336195697496551,,,35608980
2018-05-15,,,,,14.203413009643555,,,14.269804572976588,,,14.079482389486087,,,14.225543158174325,,,35095003
2018-05-16,,,,,14.296361923217773,,,14.345049594504394,,,14.185710055482279,,,14.203413951933271,,,25230541
2018-05-17,,,,,14.132594108581543,,,14.34504754204077,,,14.119316467578239,,,14.331769901037466,,,33656874
2018-05-18,,,,,14.185707092285156,,,14.207837237661415,,,14.066201624676005,,,14.13701943116871,,,28969650
2018-05-21,,,,,14.424715995788574,,,14.45127350984603,,,14.119314643792238,,,14.23439273374592,,,37984104
2018-05-22,,,,,14.353901863098145,,,14.522095024162278,,,14.340623102674941,,,14.442424697104611,,,38908785
2018-05-23,,,,,14.309635162353516,,,14.398157963673505,,,14.185704581793969,,,14.349470311173475,,,34379249
2018-05-24,,,,,14.508816719055176,,,14.522095479895095,,,14.256528087282424,,,14.336197299099494,,,46677223
2018-05-25,,,,,14.38930606842041,,,14.482255125510624,,,14.336192161834514,,,14.473402621456241,,,28884781
2018-05-29,,,,,14.309635162353516,,,14.380452956313361,,,14.225538612873564,,,14.367175318533617,,,35691200
2018-05-30,,,,,14.415863990783691,,,14.446847758258013,,,14.28750713935219,,,14.322916041582314,,,31955799
2018-05-31,,,,,14.305214881896973,,,14.407016481231809,,,14.234397058375853,,,14.393737720168787,,,38948770
2018-06-01,,,,,14.371603012084961,,,14.433568308580888,,,14.322915354700749,,,14.376028146628549,,,31463933
2018-06-04,,,,,14.34504508972168,,,14.464550544765496,,,14.32734119883025,,,14.420289140926256,,,24333399
2018-06-05,,,,,14.464553833007812,,,14.477832592500391,,,14.29636068373126,,,14.345048350796688,,,30999209
2018-06-06,,,,,14.774377822875977,,,14.85404812454915,,,14.429141339279445,,,14.504385388888508,,,45205729
2018-06-07,,,,,14.964705467224121,,,15.035523280274779,,,14.561928736345763,,,14.637171684689005,,,56352882
2018-06-08,,,,,14.973557472229004,,,15.06208030105843,,,14.86290449506258,,,14.898313403046206,,,43935086
2018-06-11,,,,,15.12846851348877,,,15.26125160958631,,,14.964702769484504,,,15.035520569768586,,,49197060
2018-06-12,,,,,15.203713417053223,,,15.28338260852704,,,15.084207953231704,,,15.27453122130141,,,78647321
2018-06-13,,,,,14.26095199584961,,,14.668154998080706,,,14.256526860357944,,,14.606189688308815,,,258289495
2018-06-14,,,,,14.393733978271484,,,14.597336006270497,,,14.207836960420448,,,14.429142880826895,,,117442904
2018-06-15,,,,,14.672577857971191,,,14.725691766735329,,,14.229966049985046,,,14.437994315092427,,,150914551
2018-06-18,,,,,14.247673988342285,,,14.623894326034797,,,14.207838828013626,,,14.615041819797165,,,104138823
2018-06-19,,,,,14.336194038391113,,,14.429143107648029,,,14.145871882751823,,,14.163575775437558,,,115643059
2018-06-20,,,,,14.16357421875,,,14.420289017532362,,,14.141444075889968,,,14.38488011831205,,,73886085
2018-06-21,,,,,13.986528396606445,,,14.296355955974766,,,13.946693249042754,,,14.207834275186816,,,68087230
2018-06-22,,,,,14.026365280151367,,,14.114888089635723,,,13.94669497516354,,,14.044070289144424,,,82958662
2018-06-25,,,,,14.03521728515625,,,14.141443982112753,,,13.977678243457468,,,14.00866089035223,,,64377382
2018-06-26,,,,,13.99538516998291,,,14.079481742468507,,,13.898009838344636,,,14.044072835802046,,,59108126
2018-06-27,,,,,14.008660316467285,,,14.185704804141908,,,14.00423406455787,,,14.154722158516396,,,61469348
2018-06-28,,,,,14.247673988342285,,,14.305213043405523,,,14.013090397229833,,,14.052925557558492,,,55928276
2018-06-29,,,,,14.212262153625488,,,14.380454148792113,,,14.185705758123486,,,14.274227449043646,,,55645999
2018-07-02,,,,,14.25652027130127,,,14.300780547687493,,,14.163571231861763,,,14.234389015367958,,,50002449
2018-07-03,,,,,14.477832794189453,,,14.513241702255577,,,14.243248079663426,,,14.274230734503696,,,44857650
2018-07-05,,,,,14.429141998291016,,,14.517664808135452,,,14.367176702044194,,,14.495533546804108,,,46895286
2018-07-06,,,,,14.464553833007812,,,14.491111351992972,,,14.36275336345346,,,14.455701326679426,,,54541518
2018-07-09,,,,,14.524182319641113,,,14.623570947560962,,,14.506112386015198,,,14.56484109636275,,,57539848
2018-07-10,,,,,14.68230152130127,,,14.68230152130127,,,14.51514976543231,,,14.564842944848344,,,51435414
2018-07-11,,,,,14.397687911987305,,,14.614533938767769,,,14.39317014382306,,,14.582910702468602,,,51941182
2018-07-12,,,,,14.560325622558594,,,14.596466636357178,,,14.411244938883927,,,14.483526966481092,,,58851800
2018-07-13,,,,,14.307334899902344,,,14.420274532149207,,,14.23053398771168,,,14.402204601695875,,,70635135
2018-07-16,,,,,14.411245346069336,,,14.451902989497023,,,14.2983045321513,,,14.325410008053383,,,43981029
2018-07-17,,,,,14.347997665405273,,,14.506115032519702,,,14.325409959039298,,,14.39769198843146,,,48245236
2018-07-18,,,,,14.325407981872559,,,14.43383101099645,,,14.320890213052724,,,14.375102298040026,,,59012004
2018-07-19,,,,,14.12663745880127,,,14.357036914854378,,,14.117601917579305,,,14.334449202650632,,,68428822
2018-07-20,,,,,14.049836158752441,,,14.176330299969361,,,14.022730678795618,,,14.153741449296136,,,48517053
2018-07-23,,,,,14.004661560058594,,,14.09501469370625,,,13.91430956726214,,,14.06790806910123,,,49376329
2018-07-24,,,,,14.31185531616211,,,14.31185531616211,,,14.009173918487692,,,14.117596952465739,,,67484015
2018-07-25,,,,,13.665834426879883,,,14.085974417679553,,,13.611623477593303,,,14.049833404538228,,,127781491
2018-07-26,,,,,13.711012840270996,,,13.805883725680795,,,13.688425131809652,,,13.715530610133461,,,58705498
2018-07-27,,,,,14.040796279907227,,,14.099526132659165,,,13.711009429640988,,,13.756185976176935,,,60943985
2018-07-30,,,,,14.456419944763184,,,14.515149803569356,,,14.207950624477771,,,14.257644944875176,,,84792932
2018-07-31,,,,,14.44286823272705,,,14.61001999429787,,,14.429314924687182,,,14.519666889067103,,,62956068
2018-08-01,,,,,14.411245346069336,,,14.578397111791537,,,14.370586561790773,,,14.546773866430627,,,41515609
2018-08-02,,,,,14.388656616210938,,,14.50159743105076,,,14.35251560109623,,,14.388656616210938,,,41306020
2018-08-03,,,,,14.578397750854492,,,14.582915520511362,,,14.347998343459741,,,14.411245977804976,,,35197746
2018-08-06,,,,,14.506112098693848,,,14.600981815264813,,,14.456417785718214,,,14.55128864313982,,,39835585
2018-08-07,,,,,14.637125968933105,,,14.655197046936166,,,14.4428687255055,,,14.497079677812916,,,36200146
2018-08-08,,,,,14.61905574798584,,,14.695855546306193,,,14.59194913150746,,,14.673266699240877,,,29064448
2018-08-09,,,,,14.677783966064453,,,14.682301735322822,,,14.564843157157721,,,14.637125183589964,,,22388046
2018-08-10,,,,,14.573880195617676,,,14.641644459765846,,,14.528703639235248,,,14.632608920319171,,,28441506
2018-08-13,,,,,14.551285743713379,,,14.610014441195668,,,14.537732440824968,,,14.573873441010317,,,30159926
2018-08-14,,,,,14.564845085144043,,,14.628092722282627,,,14.551292916425826,,,14.564845085144043,,,23881650
2018-08-15,,,,,14.668747901916504,,,14.70488891102673,,,14.515148327985369,,,14.582912577460705,,,39232106
2018-08-16,,,,,14.948841094970703,,,14.971428798839312,,,14.695854020069149,,,14.695854020069149,,,49497475
2018-08-17,,,,,14.921737670898438,,,15.025642948321327,,,14.890114424800245,,,14.935290979590906,,,34647226
2018-08-20,,,,,14.957876205444336,,,15.0211226871498,,,14.91269965814727,,,14.971428371037957,,,31105394
2018-08-21,,,,,15.088884353637695,,,15.170201896676312,,,15.048225582118386,,,15.05726111820057,,,37627153
2018-08-22,,,,,14.76362133026123,,,14.998538518892412,,,14.754585790502114,,,14.998538518892412,,,45223736
2018-08-23,,,,,14.677783966064453,,,14.813313621263028,,,14.641642952848333,,,14.76813706953017,,,28404566
2018-08-24,,,,,14.745552062988281,,,14.79072862298987,,,14.664234483155631,,,14.664234483155631,,,21492889
2018-08-27,,,,,14.831387519836426,,,14.921739499639981,,,14.781693189391294,,,14.790728729626961,,,23296972
2018-08-28,,,,,14.759098052978516,,,14.831381203227794,,,14.74102812105411,,,14.822345666840315,,,21825743
2018-08-29,,,,,14.560325622558594,,,14.772655076869754,,,14.55129122474708,,,14.754583999545043,,,33315018
2018-08-30,,,,,14.438353538513184,,,14.600987565375764,,,14.397694746584765,,,14.546776603371931,,,33840646
2018-08-31,,,,,14.429313659667969,,,14.451901363569974,,,14.329926165308112,,,14.43383142861852,,,41386784
2018-09-04,,,,,14.393173217773438,,,14.429314229955484,,,14.221503695121408,,,14.35703220559139,,,33314753
2018-09-05,,,,,14.46545696258545,,,14.479010271584725,,,14.248610863702591,,,14.343481744995671,,,35382046
2018-09-06,,,,,14.537737846374512,,,14.596466565693829,,,14.456420280508658,,,14.515150140678813,,,33955436
2018-09-07,,,,,14.510634422302246,,,14.632609647490167,,,14.497081112458702,,,14.528704361242644,,,34103327
2018-09-10,,,,,14.632609367370605,,,14.768139040658554,,,14.546775162557646,,,14.58291618059757,,,34780156
