Price,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,#,CISCO,#,CISCO,CSCO,#,CISCO,CSCO,#,CISCO,CSCO,#,CISCO,CSCO,#,CISCO,CSCO
Date,,,,,,,,,,,,,,,,,
2018-01-02,,,,,30.78115463256836,,,30.852444096548055,,,30.440549751513842,,,30.630652974368868,,,20135700
2018-01-03,,,,,31.02671241760254,,,31.113844341592376,,,30.51976633799291,,,30.670268032752443,,,29536000
2018-01-04,,,,,31.114479064941406,,,31.553384912865624,,,31.06659726466536,,,31.162357821044253,,,20731400
2018-01-05,,,,,31.545419692993164,,,31.824725775341587,,,31.41773786923168,,,31.5613803014852,,,24588200
2018-01-08,,,,,31.87259864807129,,,31.88855925360453,,,31.40177143945042,,,31.537435064395876,,,16582000
2018-01-09,,,,,31.673097610473633,,,31.888561232280527,,,31.55339762780831,,,31.752900643091607,,,21449800
2018-01-10,,,,,31.848661422729492,,,32.11200686563415,,,31.62521901845241,,,31.64117962506855,,,19473000
2018-01-11,,,,,32.000267028808594,,,32.08804880034292,,,31.720964159538447,,,32.032188226488884,,,21685600
2018-01-12,,,,,32.61475372314453,,,32.662635545118604,,,31.960384043705144,,,32.09604768387772,,,23770500
2018-01-16,,,,,32.35141372680664,,,32.84618041409352,,,32.17585007730896,,,32.63869859173928,,,32845000
2018-01-17,,,,,32.87809753417969,,,32.973858129166224,,,32.4870702847085,,,32.59081270504566,,,24427100
2018-01-18,,,,,32.9578971862793,,,33.10153959938033,,,32.742433566627746,,,32.91001841136188,,,19610200
2018-01-19,,,,,32.949913024902344,,,33.133455401856,,,32.798288811290355,,,32.9419312009365,,,24582000
2018-01-22,,,,,33.245182037353516,,,33.245182037353516,,,32.734454810023024,,,32.87809722323153,,,22995100
2018-01-23,,,,,33.59630584716797,,,33.6202482785354,,,33.14942105063412,,,33.14942105063412,,,23984500
2018-01-24,,,,,33.65216064453125,,,34.06712720131852,,,33.52447886122546,,,33.6761030717706,,,26696200
2018-01-25,,,,,33.43670654296875,,,33.89157317378851,,,33.372864116943454,,,33.73197015289969,,,19207500
2018-01-26,,,,,33.9633903503418,,,33.9633903503418,,,33.476602564279396,,,33.636205566227176,,,23380400
2018-01-29,,,,,34.19480895996094,,,34.29855136012639,,,33.75590302042472,,,33.75590302042472,,,23625900
2018-01-30,,,,,33.71601104736328,,,34.20279891286651,,,33.49256863467638,,,34.067135273610496,,,28993900
2018-01-31,,,,,33.149417877197266,,,33.52448143207223,,,32.99779365502472,,,33.50054204717091,,,36512100
2018-02-01,,,,,33.27710723876953,,,33.604292098256096,,,32.45515265484981,,,32.79031934056823,,,26148500
2018-02-02,,,,,32.66263961791992,,,33.476612427928316,,,32.61475778997533,,,33.11750632878123,,,27224200
2018-02-05,,,,,30.946903228759766,,,33.045675562655454,,,30.899024458821437,,,32.61474836816601,,,52399600
2018-02-06,,,,,32.056148529052734,,,32.16787279386783,,,29.805754374465646,,,30.587809007296574,,,55171600
2018-02-07,,,,,32.191802978515625,,,32.88607253976541,,,31.944418172013254,,,32.16786359356104,,,32690800
2018-02-08,,,,,30.938932418823242,,,32.52697494381215,,,30.899032418871112,,,32.27161129110866,,,42982100
2018-02-09,,,,,31.545419692993164,,,31.856643948150857,,,30.508004494409256,,,31.122474222566026,,,51304200
2018-02-12,,,,,32.39929962158203,,,32.64668454162727,,,32.10403590965256,,,32.335460217677905,,,38210700
2018-02-13,,,,,32.90203857421875,,,32.96588100353222,,,32.09604769127102,,,32.31949010551899,,,30999100
2018-02-14,,,,,33.58832931518555,,,33.723989910595705,,,32.71051722535334,,,32.75041722140489,,,43835900
2018-02-15,,,,,35.17637252807617,,,36.01428456942769,,,34.521999848242565,,,35.96640275065712,,,72267500
2018-02-16,,,,,35.3758659362793,,,35.982353588520304,,,34.944938816854254,,,35.024738782300275,,,39267500
2018-02-20,,,,,35.16040802001953,,,35.66315336253546,,,34.96090503020952,,,35.11252620656247,,,29006900
2018-02-21,,,,,34.56190872192383,,,35.44769968744179,,,34.537966286408555,,,35.200317859124794,,,28499200
2018-02-22,,,,,34.266632080078125,,,34.761401681504005,,,34.11501090529059,,,34.705541088467854,,,25887600
2018-02-23,,,,,35.112525939941406,,,35.14444714867039,,,34.25067156930295,,,34.60977755706897,,,25781400
2018-02-26,,,,,36.19783020019531,,,36.269651412662945,,,35.21627565925406,,,35.35193625826257,,,27771100
2018-02-27,,,,,35.94246292114258,,,36.39732953925624,,,35.60729628222106,,,36.23772652282572,,,27419300
2018-02-28,,,,,35.7349739074707,,,36.62076765310449,,,35.7349739074707,,,36.126001099787715,,,26885200
2018-03-01,,,,,34.95292282104492,,,35.910537770424376,,,34.59381683450588,,,35.65517418981305,,,32154300
2018-03-02,,,,,35.16040802001953,,,35.28808981173098,,,34.39431422557681,,,34.545938446103804,,,28848100
2018-03-05,,,,,35.52750778198242,,,35.727010855975465,,,34.87313794281926,,,35.048698577893916,,,22101700
