Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,#,GROUP,UNITEDHEALTH,#,GROUP,UNH,UNITEDHEALTH,#,GROUP,UNH,UNITEDHEALTH,#,GROUP,UNH,UNITEDHEALTH,#,GROUP,UNH,UNITEDHEALTH,#,GROUP,UNH,UNITEDHEALTH
Date,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,,,,,,197.1358184814453,,,,198.28568228179995,,,,196.10182378265347,,,,197.01102695581568,,,,3485000,
2018-01-03,,,,,,199.2038116455078,,,,199.4979660389786,,,,196.56535813037274,,,,197.545859174018,,,,2417600,
2018-01-04,,,,,,200.0684814453125,,,,201.5392536910459,,,,199.81889832505348,,,,199.9704299622636,,,,2749100,
2018-01-05,,,,,,203.88356018066406,,,,204.1688058142246,,,,200.30916254314343,,,,200.72810856664773,,,,2432800,
2018-01-08,,,,,,200.34474182128906,,,,203.86567168047068,,,,200.2110414778099,,,,203.34867435025856,,,,2850800,
2018-01-09,,,,,,201.34312438964844,,,,202.0116534317413,,,,199.04338285269804,,,,200.34477843793422,,,,2672200,
2018-01-10,,,,,,199.8456268310547,,,,200.5676360729467,,,,198.8027230815152,,,,200.40719561975254,,,,2311600,
2018-01-11,,,,,,200.90635681152344,,,,201.3787829358033,,,,199.39993578829723,,,,199.82779058738376,,,,2543600,
2018-01-12,,,,,,203.80325317382812,,,,204.926376774947,,,,201.91354926047603,,,,202.74251852769967,,,,3943800,
2018-01-16,,,,,,207.6005859375,,,,209.4724730520868,,,,206.12982720551094,,,,208.01953197170502,,,,6852600,
2018-01-17,,,,,,212.5298614501953,,,,213.00230121675705,,,,208.44738885216532,,,,209.1783069640197,,,,5124800,
2018-01-18,,,,,,216.7460174560547,,,,217.40562402720786,,,,212.63679201718625,,,,213.26965851660387,,,,6234200,
2018-01-19,,,,,,216.9154052734375,,,,217.80677737055248,,,,214.883077980116,,,,217.65523214493518,,,,4293600,
2018-01-22,,,,,,217.1025848388672,,,,217.31651903768366,,,,215.1415689541216,,,,217.1293249135619,,,,4012200,
2018-01-23,,,,,,218.57337951660156,,,,220.15109849149215,,,,216.07753467779918,,,,216.5945321773644,,,,3300000,
2018-01-24,,,,,,218.25245666503906,,,,220.44522433937934,,,,217.23629304982467,,,,219.28643792873805,,,,2733300,
2018-01-25,,,,,,218.5465850830078,,,,219.44687952697464,,,,217.40562998682398,,,,218.16330164345342,,,,2420500,
2018-01-26,,,,,,221.47923278808594,,,,221.71990706997252,,,,217.90483546649708,,,,218.38617042901103,,,,2615300,
2018-01-29,,,,,,220.5343017578125,,,,223.54712921284406,,,,220.52537933495086,,,,222.2011626824123,,,,2564700,
2018-01-30,,,,,,210.94322204589844,,,,216.37168898709103,,,,206.8874894869609,,,,207.58275870285078,,,,11565500,
2018-01-31,,,,,,211.05911254882812,,,,220.1689376987983,,,,210.14990907872303,,,,216.4608260100949,,,,5187400,
2018-02-01,,,,,,209.66856384277344,,,,211.986136935527,,,,208.42955706504426,,,,209.70421274517673,,,,4268300,
2018-02-02,,,,,,206.69134521484375,,,,210.63120785133177,,,,206.0762963541718,,,,207.6896775096983,,,,3959900,
2018-02-05,,,,,,196.11962890625,,,,207.78768260282294,,,,185.83319063038132,,,,205.71969348069695,,,,6290000,
2018-02-06,,,,,,200.71914672851562,,,,201.90467315785975,,,,187.3753199830393,,,,189.14914161388435,,,,7064800,
2018-02-07,,,,,,201.28964233398438,,,,204.38269082625018,,,,197.44781738345958,,,,198.1787489911548,,,,5589200,
2018-02-08,,,,,,192.94642639160156,,,,202.011679751318,,,,192.76814107614194,,,,200.85289320713014,,,,4902400,
2018-02-09,,,,,,196.95758056640625,,,,199.02555671709496,,,,188.9797895781059,,,,194.31911322793195,,,,6225300,
2018-02-12,,,,,,201.17372131347656,,,,203.23278817536823,,,,198.0182572487875,,,,198.2767627100996,,,,4912000,
2018-02-13,,,,,,202.02056884765625,,,,202.44842364020403,,,,198.23223748551914,,,,198.90967537382468,,,,3536800,
2018-02-14,,,,,,203.92811584472656,,,,204.42728206384976,,,,199.59604672696545,,,,200.51415893740835,,,,2878400,
2018-02-15,,,,,,201.46786499023438,,,,205.01552106819352,,,,197.6527946428049,,,,204.36482344011102,,,,4662700,
2018-02-16,,,,,,204.45401000976562,,,,205.50583613873678,,,,201.18267610235543,,,,201.44118162273128,,,,3621700,
2018-02-20,,,,,,202.03842163085938,,,,203.9013862231973,,,,201.10247812138613,,,,203.15263685612274,,,,3172300,
2018-02-21,,,,,,200.67459106445312,,,,204.43618214911064,,,,200.65675981535892,,,,201.5837807493882,,,,3371900,
2018-02-22,,,,,,202.4217071533203,,,,204.87298067328362,,,,200.6300539497281,,,,201.71752910850356,,,,2767900,
2018-02-23,,,,,,205.15821838378906,,,,205.30084119283902,,,,201.36988672642974,,,,203.1437086094224,,,,2393900,
2018-02-26,,,,,,208.63453674316406,,,,209.0356514394455,,,,204.74815411892735,,,,206.4774180464042,,,,3307000,
2018-02-27,,,,,,207.26187133789062,,,,210.26579135145377,,,,207.19055992850573,,,,208.93764185402364,,,,2899500,
2018-02-28,,,,,,201.59268188476562,,,,209.24956361051443,,,,201.53027932015513,,,,208.95540923718593,,,,4368600,
2018-03-01,,,,,,200.0684814453125,,,,204.38271949694385,,,,198.54424264667784,,,,201.1826966612045,,,,3514600,
2018-03-02,,,,,,200.7280731201172,,,,201.28964186123446,,,,198.4105003611088,,,,198.96316027822317,,,,2613600,
2018-03-05,,,,,,203.57159423828125,,,,204.5075241987656,,,,198.58881313566027,,,,199.10581066120773,,,,2627300,
2018-03-06,,,,,,201.6105194091797,,,,204.25789542890652,,,,199.5692834430853,,,,204.05288367016308,,,,2652800,
2018-03-07,,,,,,202.5821533203125,,,,203.0724107254396,,,,199.44451952875878,,,,199.97934826185372,,,,3242200,
2018-03-08,,,,,,200.98129272460938,,,,203.8967957257509,,,,200.25689295811216,,,,203.843124859169,,,,3500900,
2018-03-09,,,,,,201.60728454589844,,,,202.582107263682,,,,198.98692396258778,,,,202.215431454529,,,,4834600,
2018-03-12,,,,,,199.2283935546875,,,,203.01137706852757,,,,199.2283935546875,,,,202.3048677077667,,,,3117300,
2018-03-13,,,,,,202.9577178955078,,,,203.95935555565183,,,,199.57717714623212,,,,199.9080723776105,,,,3343800,
2018-03-14,,,,,,201.56260681152344,,,,205.14883863593928,,,,201.24064985037273,,,,203.12767271922706,,,,3048200,
2018-03-15,,,,,,205.2293243408203,,,,206.37405716948948,,,,201.81301614328035,,,,201.9650494795248,,,,3330200,
2018-03-16,,,,,,203.7804718017578,,,,206.83011699287962,,,,203.68209571022845,,,,205.3902561875617,,,,5690300,
2018-03-19,,,,,,201.26747131347656,,,,203.87889384062242,,,,200.0422390526149,,,,203.2886371584226,,,,3407300,
2018-03-20,,,,,,202.81466674804688,,,,203.54801851225707,,,,200.22113425464897,,,,201.3658671555149,,,,3429100,
2018-03-21,,,,,,199.27316284179688,,,,203.40493292102505,,,,199.27316284179688,,,,202.5195477699219,,,,3419800,
2018-03-22,,,,,,192.4673309326172,,,,198.23571371419584,,,,192.36895481991405,,,,198.2267617472194,,,,5894800,
2018-03-23,,,,,,190.0884552001953,,,,194.7210441983136,,,,190.04373629769017,,,,192.95028755871365,,,,5741200,
2018-03-26,,,,,,195.91941833496094,,,,196.2234849918674,,,,192.01121610574404,,,,192.44943944984408,,,,3561300,
2018-03-27,,,,,,194.9266815185547,,,,198.49502218528616,,,,193.54047789442183,,,,197.0372847172484,,,,3722100,
2018-03-28,,,,,,195.40963745117188,,,,196.67063655605799,,,,194.10391945285122,,,,195.75842298589671,,,,3179500,
2018-03-29,,,,,,191.3852081298828,,,,199.7471374015511,,,,191.3852081298828,,,,196.19667240201764,,,,5529400,
2018-04-02,,,,,,194.2470703125,,,,199.4252112551236,,,,191.94866590895367,,,,195.37392670742028,,,,6220700,
2018-04-03,,,,,,200.84715270996094,,,,201.31220470332303,,,,196.47391178843324,,,,197.05521654541667,,,,4652000,
2018-04-04,,,,,,204.6122283935547,,,,205.2293136738386,,,,197.12674649824703,,,,197.3682176179866,,,,4674000,
2018-04-05,,,,,,204.86270141601562,,,,207.10744860582116,,,,202.83258314381405,,,,205.2114870534164,,,,3348100,
2018-04-06,,,,,,200.2926483154297,,,,204.0756319787325,,,,198.37879703709092,,,,202.69836648201874,,,,3231700,
