Price,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,#,INTEL,#,INTC,INTEL,#,INTC,INTEL,#,INTC,INTEL,#,INTC,INTEL,#,INTC,INTEL
Date,,,,,,,,,,,,,,,,,
2018-01-02,,,,39.330379486083984,,,39.37235684072965,,,38.793102651813875,,,38.935818612279554,,,23370800,
2018-01-03,,,,37.99558639526367,,,38.793108211490946,,,36.64400056640878,,,38.171882983743004,,,116479000,
2018-01-04,,,,37.29880142211914,,,37.48349153661985,,,35.83807721249705,,,36.53486031544242,,,89209100,
2018-01-05,,,,37.559051513671875,,,37.90324473700295,,,36.85387476313712,,,37.298806607280866,,,41824000,
2018-01-08,,,,37.559051513671875,,,37.642999830611934,,,36.90424247233195,,,37.16448737872296,,,33733800,
2018-01-09,,,,36.618812561035156,,,37.64299864813077,,,36.50968039292586,,,37.52546972713742,,,44282300,
2018-01-10,,,,35.67856979370117,,,36.60201384856927,,,35.62819889523808,,,36.37535281154081,,,45735000,
2018-01-11,,,,36.44252014160156,,,36.58523612259174,,,35.636604774294796,,,35.93042708453486,,,35371500,
2018-01-12,,,,36.29981231689453,,,36.60202821906093,,,36.10672539818835,,,36.476105727097455,,,29973600,
2018-01-16,,,,36.215858459472656,,,36.76153216352283,,,36.00598445059539,,,36.560051705934434,,,38367200,
2018-01-17,,,,37.26522445678711,,,37.31559536631964,,,36.526467129091046,,,36.56004773544607,,,32368600,
2018-01-18,,,,37.34077453613281,,,37.55904524763936,,,37.08052967315885,,,37.27361653426944,,,26826500,
2018-01-19,,,,37.62621307373047,,,37.68497754161279,,,37.147700576732525,,,37.45831322159955,,,25780200,
2018-01-22,,,,38.40694046020508,,,38.44052106744032,,,37.60102510109704,,,37.60941865169437,,,27706800,
2018-01-23,,,,38.66719055175781,,,38.69237440935242,,,38.30620698159258,,,38.45731653200702,,,22135100,
2018-01-24,,,,38.20545959472656,,,38.72594939382092,,,37.743737458852415,,,38.53286570799802,,,32464200,
2018-01-25,,,,38.0291748046875,,,38.927435425454625,,,37.92003940893884,,,38.516084106932524,,,36758700,
