Price,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,#,MERCK,#,MERCK,MRK,#,MERCK,MRK,#,MERCK,MRK,#,MERCK,MRK,#,MERCK,MRK
Date,,,,,,,,,,,,,,,,,
2018-01-02,,,,,42.677146911621094,,,43.07947557818567,,,42.548096318989174,,,42.95801798204432,,,10556504
2018-01-03,,,,,42.61642074584961,,,42.70751243119672,,,42.47978018305798,,,42.68473950985994,,,11090460
2018-01-04,,,,,43.307212829589844,,,43.588083932553225,,,42.79860946617033,,,42.84415531130733,,,15751650
2018-01-05,,,,,43.261661529541016,,,43.56530551678609,,,42.95801754229595,,,43.56530551678609,,,9955057
2018-01-08,,,,,43.01115036010742,,,43.459027865653816,,,42.88969277363361,,,43.4286619516501,,,11642546
2018-01-09,,,,,43.117431640625,,,43.34516387567075,,,42.94283520738648,,,43.12502160237724,,,11142022
2018-01-10,,,,,43.49697494506836,,,43.550113770151654,,,42.85932421791944,,,42.92764296322357,,,9497395
2018-01-11,,,,,43.72471237182617,,,43.73230536761684,,,43.39070553061077,,,43.49698015874562,,,7447402
2018-01-12,,,,,44.52936553955078,,,44.643233153014464,,,43.94485058635692,,,43.99039945260453,,,12935569
2018-01-16,,,,,47.11793518066406,,,48.41601275120714,,,46.4954642939543,,,46.87502000875494,,,50399682
2018-01-17,,,,,47.08756637573242,,,47.51266790047323,,,46.9812917532398,,,47.28493569948324,,,22940615
2018-01-18,,,,,46.40437698364258,,,47.15589548802894,,,46.02482123316568,,,47.06480077261532,,,20861278
2018-01-19,,,,,46.51823806762695,,,46.67006157024805,,,46.03240771487238,,,46.67006157024805,,,12745671
2018-01-22,,,,,46.49546432495117,,,46.639694829022055,,,46.093135691862145,,,46.26773210982718,,,12835380
2018-01-23,,,,,46.83707046508789,,,47.16348739211849,,,46.20700953212523,,,46.328467134498055,,,11718212
2018-01-24,,,,,46.44232940673828,,,47.14829898350647,,,46.27532294670084,,,47.07238723210496,,,14129241
2018-01-25,,,,,46.533416748046875,,,46.59414553655973,,,46.267728677649416,,,46.533416748046875,,,9853610
2018-01-26,,,,,47.09515380859375,,,47.12551668224669,,,46.5637746893525,,,46.67764229378348,,,11060278
2018-01-29,,,,,46.783935546875,,,47.1710813075379,,,46.73079973811552,,,47.02685077197887,,,9198191
2018-01-30,,,,,46.040008544921875,,,46.49547612553841,,,45.88059807821595,,,46.14628623575422,,,13666654
2018-01-31,,,,,44.977256774902344,,,46.15387708140378,,,44.71156861228312,,,46.131104157153146,,,15582712
2018-02-01,,,,,45.440311431884766,,,45.80468426621943,,,44.840616372107604,,,44.91652510318229,,,14009664
2018-02-02,,,,,44.453468322753906,,,45.52381081299558,,,44.24091599629992,,,45.09870919485861,,,12852777
2018-02-05,,,,,42.81379699707031,,,44.74952596976839,,,42.373512354350176,,,44.233332588639385,,,20546774
2018-02-06,,,,,42.1002197265625,,,43.094653366350805,,,41.24242663435558,,,41.8573075810865,,,32494498
2018-02-07,,,,,42.419044494628906,,,43.04910533189443,,,41.81934957072992,,,41.8800783626925,,,14349740
2018-02-08,,,,,41.546077728271484,,,42.85933852584349,,,41.53089476821192,,,42.540511538448534,,,21871760
2018-02-09,,,,,41.65234375,,,42.062262343286875,,,40.506089681011105,,,41.864896042485746,,,19472364
2018-02-12,,,,,42.07744598388672,,,42.426638824732045,,,41.720666216616856,,,42.01671719001413,,,13259506
2018-02-13,,,,,41.67512130737305,,,42.03190414333441,,,41.576439663372234,,,41.92562950264601,,,17857291
2018-02-14,,,,,41.67512130737305,,,41.82694482387434,,,41.15892802776453,,,41.227246789327594,,,11996142
2018-02-15,,,,,42.5025520324707,,,42.5025520324707,,,41.621985945649215,,,42.07745043043977,,,10584695
2018-02-16,,,,,42.73027420043945,,,43.26165335377415,,,42.44940622074177,,,42.48736209132069,,,12294402
2018-02-20,,,,,41.73585510253906,,,42.61642432019512,,,41.713082179292265,,,42.60124135977352,,,14113416
2018-02-21,,,,,41.40943145751953,,,42.08504122207916,,,41.40943145751953,,,41.773804240168296,,,11244935
2018-02-22,,,,,41.42461395263672,,,41.80416968901429,,,41.310749356062935,,,41.44738687195148,,,11334958
2018-02-23,,,,,41.65234375,,,41.751028417785825,,,41.42461153537068,,,41.61438787510003,,,9499177
2018-02-26,,,,,42.55569076538086,,,42.65437544495431,,,41.75103340483649,,,41.75103340483649,,,12725026
2018-02-27,,,,,41.53848648071289,,,42.47978141894989,,,41.52330352112299,,,42.441825537360664,,,9734453
2018-02-28,,,,,41.15892028808594,,,41.88007578631658,,,41.15133032759646,,,41.79657408185118,,,11807606
2018-03-01,,,,,40.76419448852539,,,41.60680473114348,,,40.55164216121376,,,41.189296108377626,,,13648523
2018-03-02,,,,,41.265193939208984,,,41.31833276569762,,,40.323899261197624,,,40.597177284411494,,,9355706
2018-03-05,,,,,41.29555892944336,,,41.530881076315346,,,41.05264378765928,,,41.17410135855132,,,13743577
2018-03-06,,,,,41.21965408325195,,,41.53088802268031,,,40.85528130963164,,,41.36388459346366,,,9716951
2018-03-07,,,,,41.34870529174805,,,41.432210048510164,,,40.802149117764046,,,40.87046788081932,,,12817564
2018-03-08,,,,,41.56884765625,,,41.61439349837629,,,41.26520365078988,,,41.38666125297393,,,7705001
2018-03-09,,,,,41.857303619384766,,,41.895256457281846,,,41.52329376077363,,,41.773798878654226,,,9240006
2018-03-12,,,,,42.02431869506836,,,42.60883079901987,,,41.93322396842932,,,42.305189802946224,,,11269039
2018-03-13,,,,,42.03190231323242,,,42.320363340300034,,,41.75103124775106,,,42.312773378713786,,,12272080
2018-03-14,,,,,41.962982177734375,,,42.44540158585973,,,41.58776368107156,,,42.322881885175704,,,11692222
2018-03-15,,,,,42.30757522583008,,,42.67513438007193,,,42.03190432949408,,,42.077848458447,,,10560277
2018-03-16,,,,,42.62918472290039,,,42.76702016309199,,,42.17739367128648,,,42.26162558992883,,,22010620
2018-03-19,,,,,41.832801818847656,,,42.63683612347037,,,41.53415893131486,,,42.62152039714108,,,12391762
2018-03-20,,,,,41.840457916259766,,,42.07018156467424,,,41.62604693278005,,,41.924689818634796,,,8153440
2018-03-21,,,,,41.87875747680664,,,42.33054856820417,,,41.67200582896772,,,41.93235794176676,,,10489746
2018-03-22,,,,,41.44227600097656,,,42.10081869168831,,,41.37335981054479,,,41.5341673161947,,,13387990
2018-03-23,,,,,40.898590087890625,,,41.89406029734451,,,40.84498657422262,,,41.595420459031786,,,12408634
2018-03-26,,,,,41.38100814819336,,,41.47289944565455,,,40.561658110161744,,,41.388667542078416,,,10448770
2018-03-27,,,,,41.15895080566406,,,41.77920568783163,,,40.944539783102925,,,41.34273037015545,,,16956535
2018-03-28,,,,,42.18505096435547,,,42.376486855247535,,,41.36570082060026,,,41.3886728826026,,,13302788
2018-03-29,,,,,41.710289001464844,,,42.4300915746367,,,41.710289001464844,,,42.391806841659964,,,10218524
2018-04-02,,,,,40.79139709472656,,,41.84812743492865,,,40.55401397773763,,,41.65669151114719,,,14041104
2018-04-03,,,,,41.41929626464844,,,41.46524038309189,,,40.4544544707933,,,40.8449856001797,,,9688341
2018-04-04,,,,,41.76389694213867,,,41.878760337142985,,,40.89094309951067,,,40.944546629441255,,,9330030
2018-04-05,,,,,41.7562370300293,,,42.407120362035165,,,41.68731777440673,,,42.16208398404035,,,13074638
2018-04-06,,,,,40.86030960083008,,,41.79452319200067,,,40.508066185921365,,,41.5647964306475,,,13100838
2018-04-09,,,,,43.00439453125,,,43.96923629433489,,,41.77919766977444,,,42.116125276026,,,24352376
2018-04-10,,,,,43.25709915161133,,,43.48682284515898,,,42.91251208063532,,,43.40259092623515,,,13481891
2018-04-11,,,,,43.035030364990234,,,43.29538550840901,,,42.797650345342525,,,42.927826386397435,,,9445834
2018-04-12,,,,,43.44853210449219,,,43.79311915208633,,,42.98908474857258,,,43.341328129618795,,,12511967
2018-04-13,,,,,43.77780532836914,,,43.90032503678561,,,43.371961472884955,,,43.70888914037575,,,10536278
2018-04-16,,,,,44.91111755371094,,,45.370564964317175,,,43.7778086346129,,,44.23725910652836,,,23627998
2018-04-17,,,,,45.3858757019043,,,45.91424230889757,,,45.14849262704072,,,45.822351000098834,,,16070451
2018-04-18,,,,,45.11786651611328,,,45.65388948376835,,,44.8651707614125,,,45.493081981210025,,,11779730
2018-04-19,,,,,44.90345764160156,,,45.424167966363086,,,44.73499379707073,,,45.11786867571195,,,11041204
2018-04-20,,,,,45.0489501953125,,,45.38588095146713,,,44.91877414254209,,,45.07192532115126,,,10109951
2018-04-23,,,,,46.13631057739258,,,46.41963472035411,,,45.508396315531215,,,45.9831594134371,,,20767587
2018-04-24,,,,,46.01378631591797,,,46.710616695795764,,,45.768746926892426,,,46.258825704943504,,,13974975
2018-04-25,,,,,45.66154098510742,,,45.88360831936133,,,45.125518074182104,,,45.868295653164225,,,14057034
2018-04-26,,,,,45.493072509765625,,,46.01378270119356,,,45.263348865927846,,,45.80703111560872,,,14148105
2018-04-27,,,,,45.53902816772461,,,45.67686361348378,,,45.41650845178516,,,45.43948051586016,,,8034073
2018-04-30,,,,,45.07958984375,,,45.92956863096842,,,45.07958984375,,,45.67687281393507,,,13730267
