Price,Close,High,Low,Open,Volume
Ticker,AVGO,AVGO,AVGO,AVGO,AVGO
Date,,,,,
2018-01-02,21.207597732543945,21.246516415370397,20.45781393130105,20.632551091022787,33135000
2018-01-03,21.43952751159668,21.503068450480185,21.129765623906522,21.22984226178756,31161000
2018-01-04,21.446678161621094,21.58487967657745,21.32039010021544,21.57137705558337,19067000
2018-01-05,21.57375717163086,21.783442409793462,21.401401456584498,21.60155623616489,28633000
2018-01-08,21.625383377075195,21.64762262894613,21.370425806716135,21.518157763439437,20971000
2018-01-09,21.325944900512695,21.750875146531143,21.301322658010047,21.68812804370599,26027000
2018-01-10,20.875598907470703,21.13849925863558,20.70880301972441,21.125790466687246,31607000
2018-01-11,20.928813934326172,20.956612996322885,20.773933013220134,20.934373746725516,17726000
2018-01-12,20.991561889648438,21.07336991187201,20.810469551348007,20.920078151631706,19881000
2018-01-16,20.908954620361328,21.206802968144622,20.782666605794724,21.06224635196507,33528000
2018-01-17,21.112287521362305,21.16947481184036,20.687357275386226,21.086077626727725,37365000
2018-01-18,21.429201126098633,21.449852726012878,21.006653818316853,21.084491201209598,30319000
2018-01-19,21.158355712890625,21.400605983705415,21.132939643691714,21.377572907702536,29963000
2018-01-22,20.818416595458984,21.188542638358598,20.700071339091156,21.099585618249293,27230000
2018-01-23,20.881160736083984,21.001093627885126,20.500708946201993,20.78902539416675,35398000
2018-01-24,20.40142250061035,20.91054372402046,20.333115589978163,20.727863754948334,45405000
2018-01-25,19.64131736755371,20.47926454455671,19.618284288390353,20.471321737791815,59520000
2018-01-26,19.919309616088867,19.932016895009927,19.478493686135344,19.8104948294482,49014000
2018-01-29,19.496761322021484,19.81605365557222,19.339497391191273,19.71994766757563,50401000
2018-01-30,19.140140533447266,19.461817444227115,18.824818778107687,19.161585963819736,46002000
2018-01-31,19.700090408325195,20.105958250539235,19.44830966954205,19.856560505047902,80482000
2018-02-01,18.96619415283203,19.53091514613239,18.911389845999558,19.19891400031887,66851000
2018-02-02,18.703290939331055,18.900267368802055,18.592888516112634,18.805750556894196,58352000
2018-02-05,18.11712646484375,19.38000390973656,18.077413947431193,18.639751920021073,70776000
2018-02-06,19.09248161315918,19.09407078045465,17.862963025295674,17.92015032390072,77744000
