Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,#,BRISTOL-MYERS,SQUIBB,#,BMY,BRISTOL-MYERS,SQUIBB,#,BMY,BRISTOL-MYERS,SQUIBB,#,BMY,BRISTOL-MYERS,SQUIBB,#,BMY,BRISTOL-MYERS,SQUIBB,#,BMY,BRISTOL-MYERS,SQUIBB
Date,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,,,,,46.722869873046875,,,,46.87528271236214,,,,46.36469330506115,,,,46.79145681357417,,,,6472700,,
2018-01-03,,,,,46.76096725463867,,,,46.875276869877695,,,,46.257997389157644,,,,46.64665473231145,,,,7433500,,
2018-01-04,,,,,47.36695861816406,,,,47.420653721775764,,,,46.62289371645372,,,,46.79165142846976,,,,6403200,,
2018-01-05,,,,,47.47435760498047,,,,47.69681046174718,,,,47.1598564001657,,,,47.45901572594509,,,,6113400,,
2018-01-08,,,,,47.48969268798828,,,,47.7121455129208,,,,46.952738703247775,,,,47.389971951610974,,,,4663700,,
2018-01-09,,,,,47.44367599487305,,,,47.63544510225114,,,,47.21355365125222,,,,47.45901787460302,,,,5156800,,
2018-01-10,,,,,47.5663948059082,,,,47.612420432228305,,,,46.92972306904625,,,,47.19052909919975,,,,5096300,,
2018-01-11,,,,,47.919254302978516,,,,47.95760753026908,,,,47.40531169356124,,,,47.551058053894515,,,,6591100,,
2018-01-12,,,,,48.1800651550293,,,,48.494566332070626,,,,47.9576123179073,,,,48.13403952198765,,,,5489200,,
2018-01-16,,,,,45.96321105957031,,,,47.45134097270924,,,,45.57967290482958,,,,47.36696211048005,,,,14471700,,
2018-01-17,,,,,47.44367599487305,,,,47.55873862976564,,,,46.23936623463181,,,,46.277722397038914,,,,10608500,,
2018-01-18,,,,,47.4283332824707,,,,47.48202839418792,,,,46.86836495828121,,,,47.412991403956624,,,,7904200,,
2018-01-19,,,,,47.77351379394531,,,,47.880904013977506,,,,47.221220815756304,,,,47.635439817857055,,,,7490300,,
2018-01-22,,,,,48.540592193603516,,,,48.65565482060357,,,,47.57407724622684,,,,47.781188219128445,,,,6748100,,
2018-01-23,,,,,48.65565490722656,,,,48.847424001791964,,,,48.17239596959579,,,,48.31814235421056,,,,6459900,,
2018-01-24,,,,,48.90878677368164,,,,49.092886385138094,,,,48.43320025615155,,,,48.87043354142607,,,,6430000,,
2018-01-25,,,,,48.72468566894531,,,,49.29232340379957,,,,48.479221493376926,,,,49.09288193229789,,,,6183200,,
2018-01-26,,,,,49.2846565246582,,,,49.65285575543105,,,,48.80906999697578,,,,49.03919232158572,,,,6727300,,
2018-01-29,,,,,49.4227294921875,,,,49.82927902154199,,,,49.15425394000322,,,,49.18493769629973,,,,6763300,,
2018-01-30,,,,,49.06219482421875,,,,49.5607955427177,,,,48.56359703188338,,,,49.039183473758776,,,,5848000,,
2018-01-31,,,,,48.01897048950195,,,,49.115889724773204,,,,47.51270029831242,,,,49.062194623144286,,,,8886900,,
2018-02-01,,,,,48.17239761352539,,,,48.31047160041752,,,,47.520383840218095,,,,47.696811062099314,,,,7133000,,
2018-02-02,,,,,48.694007873535156,,,,49.31534078993451,,,,48.210748938557884,,,,48.24143269579927,,,,11719200,,
2018-02-05,,,,,46.76096725463867,,,,50.54265338157306,,,,46.73795590363067,,,,50.18979901068662,,,,23181900,,
2018-02-06,,,,,46.71495056152344,,,,46.95274235562949,,,,44.827940529724124,,,,45.89417910680816,,,,18286300,,
2018-02-07,,,,,48.041996002197266,,,,48.14938623057177,,,,46.25470657630535,,,,46.51551267071383,,,,12176600,,
2018-02-08,,,,,48.08800506591797,,,,49.683522011823285,,,,47.96527299315602,,,,47.980614868021696,,,,14961700,,
2018-02-09,,,,,48.09568786621094,,,,48.5712743852296,,,,46.46181441676565,,,,48.55593250704654,,,,11158000,,
2018-02-12,,,,,48.448543548583984,,,,48.77838662270595,,,,47.788857400340056,,,,48.287458212709765,,,,7502900,,
2018-02-13,,,,,48.993167877197266,,,,49.177267497059056,,,,48.088017509052186,,,,48.172396379565335,,,,7519100,,
2018-02-14,,,,,50.12843704223633,,,,50.58101512057302,,,,48.53291979593922,,,,48.77838398767724,,,,10290600,,
2018-02-15,,,,,52.91292953491211,,,,53.2657839558793,,,,51.532189755189926,,,,51.631907574486696,,,,15684900,,
2018-02-16,,,,,52.89757537841797,,,,53.73369150062981,,,,52.56005996919553,,,,52.82086892695663,,,,10547400,,
2018-02-20,,,,,51.66259002685547,,,,52.79786557845046,,,,51.424798235589,,,,52.53705658116286,,,,8703700,,
2018-02-21,,,,,51.0335807800293,,,,51.96941471946809,,,,51.01824183041283,,,,51.654910655222146,,,,7046200,,
2018-02-22,,,,,50.58101272583008,,,,51.39411172515483,,,,50.51964521771901,,,,51.39411172515483,,,,6528400,,
2018-02-23,,,,,52.12283706665039,,,,52.18420458088698,,,,50.75744206269186,,,,50.75744206269186,,,,5240800,,
2018-02-26,,,,,52.64444351196289,,,,52.82087363313777,,,,52.06913629625401,,,,52.15351515607752,,,,4229400,,
