Price,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,#,BROADCOM,#,AVGO,BROADCOM,#,AVGO,BROADCOM,#,AVGO,BROADCOM,#,AVGO,BROADCOM,#,AVGO,BROADCOM
Date,,,,,,,,,,,,,,,,,
2018-01-02,,,,21.20760154724121,,,21.246520237068125,,,20.45781761113164,,,20.632554802284062,,,33135000,
2018-01-03,,,,21.439525604248047,,,21.503066537478688,,,21.129763744115582,,,21.229840373093392,,,31161000,
2018-01-04,,,,21.446670532226562,,,21.584871998019413,,,21.32038251574635,,,21.571369381828728,,,19067000,
2018-01-05,,,,21.573760986328125,,,21.78344626156752,,,21.40140524080562,,,21.601560055777615,,,28633000,
2018-01-08,,,,21.62537956237793,,,21.64761881032588,,,21.370422036993144,,,21.518153967656666,,,20971000,
2018-01-09,,,,21.325946807861328,,,21.75087709188466,,,21.301324563156516,,,21.68812998344754,,,26027000,
2018-01-10,,,,20.8756046295166,,,21.138505052743024,,,20.7088086960512,,,21.12579625731118,,,31607000,
2018-01-11,,,,20.928815841674805,,,20.956614906204987,,,20.773934906453686,,,20.93437565458084,,,17726000,
2018-01-12,,,,20.991559982299805,,,21.073367997090088,,,20.810467660453902,,,20.920076250778273,,,19881000,
2018-01-16,,,,20.90895652770996,,,21.206804902663464,,,20.78266850162316,,,21.06224827329722,,,33528000,
2018-01-17,,,,21.112289428710938,,,21.169476724355466,,,20.687359144345358,,,21.086079531708474,,,37365000,
2018-01-18,,,,21.429197311401367,,,21.44984890763934,,,21.00665007883891,,,21.084487447875517,,,30319000,
2018-01-19,,,,21.158355712890625,,,21.400605983705415,,,21.132939643691714,,,21.377572907702536,,,29963000,
2018-01-22,,,,20.818418502807617,,,21.188544579617563,,,20.700073235597195,,,21.099587551358162,,,27230000,
2018-01-23,,,,20.88115692138672,,,21.00108979127779,,,20.500705201007968,,,20.789021596301325,,,35398000,
2018-01-24,,,,20.40142250061035,,,20.91054372402046,,,20.333115589978163,,,20.727863754948334,,,45405000,
2018-01-25,,,,19.641313552856445,,,20.479260567115023,,,19.618280478166525,,,20.471317761892763,,,59520000,
2018-01-26,,,,19.919307708740234,,,19.932014986444525,,,19.478491820996492,,,19.81049293251899,,,49014000,
2018-01-29,,,,19.496761322021484,,,19.81605365557222,,,19.339497391191273,,,19.71994766757563,,,50401000,
2018-01-30,,,,19.140134811401367,,,19.46181162601421,,,18.82481315032889,,,19.161580235362614,,,46002000,
2018-01-31,,,,19.700088500976562,,,20.105956303894768,,,19.448307786570645,,,19.856558582549948,,,80482000,
2018-02-01,,,,18.966190338134766,,,19.530911217851997,,,18.91138604232516,,,19.198910138814334,,,66851000,
2018-02-02,,,,18.703296661376953,,,18.90027315111051,,,18.592894204382244,,,18.805756310286377,,,58352000,
2018-02-05,,,,18.117130279541016,,,19.380007990342172,,,18.07741775376669,,,18.639755844761062,,,70776000,
2018-02-06,,,,19.09247589111328,,,19.094065057932475,,,17.862957671738375,,,17.920144953204304,,,77744000,
2018-02-07,,,,18.854204177856445,,,19.308521219178264,,,18.82402211760057,,,18.96381127726782,,,40475000,
2018-02-08,,,,18.2338809967041,,,18.944744634803087,,,18.22911501063425,,,18.854993815120206,,,43200000,
2018-02-09,,,,18.70488166809082,,,18.833552716973802,,,17.970189445890504,,,18.489636598715514,,,43282000,
2018-02-12,,,,19.411775588989258,,,19.49755577995476,,,18.863734049270622,,,18.892326941280636,,,35063000,
2018-02-13,,,,19.52773666381836,,,19.541239282825718,,,19.06706451010011,,,19.142518896378526,,,23719000,
2018-02-14,,,,19.670700073242188,,,19.74933126272745,,,19.33869750948481,,,19.459425714487494,,,25491000,
2018-02-15,,,,20.00191307067871,,,20.002706896880653,,,19.414158999980373,,,19.799375283956586,,,25540000,
2018-02-16,,,,19.76839256286621,,,20.044795479125572,,,19.7008810005913,,,19.957427664118917,,,32639000,
2018-02-20,,,,19.82638168334961,,,20.31246997600562,,,19.65958727506003,,,19.75728092635313,,,41693000,
2018-02-21,,,,19.746952056884766,,,20.132169818459328,,,19.733449438082996,,,20.054332440019415,,,28156000,
2018-02-22,,,,19.804931640625,,,20.102780027402726,,,19.71915146278628,,,19.786664551555553,,,19342000,
