Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,#,(GOOGLE),ALPHABET,CLASS,#,(GOOGLE),ALPHABET,C,CLASS,GOOG,#,(GOOGLE),ALPHABET,C,CLASS,GOOG,#,(GOOGLE),ALPHABET,C,CLASS,GOOG,#,(GOOGLE),ALPHABET,C,CLASS,GOOG,#,(GOOGLE),ALPHABET,C,CLASS,GOOG
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,,,,,,,,58.31866455078125,,54.91010665893555,,,,59.58562145864859,,56.043369778771314,,,,58.28776244400714,,54.83604584884603,,,,59.17617885834654,,55.81970082328232,,,,19329900,,37652000
2018-03-01,,,,,,,,56.90494918823242,,53.160011291503906,,,,58.666328610371394,,55.17801477940203,,,,56.549577787506806,,53.034805671380454,,,,58.32641121523012,,55.06618030191889,,,,23803200,,50318000
2018-03-02,,,,,,,,56.920406341552734,,53.627227783203125,,,,57.067189948039385,,53.78026781904391,,,,55.529840316882236,,52.0960803700821,,,,56.526411652233236,,52.342862499883886,,,,21061200,,45432000
2018-03-05,,,,,,,,57.49208068847656,,54.22418212890625,,,,57.89380238057883,,54.530857573292565,,,,56.16331891209954,,53.134161028513695,,,,56.44915912017319,,53.439346155608966,,,,16814600,,24044000
2018-03-06,,,,,,,,57.21396255493164,,54.42946243286133,,,,57.932420621235316,,54.76695674928061,,,,56.97447849748929,,54.166775981562644,,,,57.88607038920818,,54.636233541168004,,,,14891200,,30656000
2018-03-07,,,,,,,,57.1058235168457,,55.154151916503906,,,,57.22943202762494,,55.28239125547674,,,,56.286937761856976,,53.953392268682556,,,,56.53414888943725,,54.13769484174991,,,,14654900,,25850000
2018-03-08,,,,,,,,57.25259780883789,,55.96731948852539,,,,57.34530417679678,,56.04684858442202,,,,56.495510538783364,,55.31121961600219,,,,57.2757729273333,,55.43647452909898,,,,10878600,,27102000
2018-03-09,,,,,,,,58.79766845703125,,57.659263610839844,,,,58.99852930687494,,57.697041070129295,,,,57.631138378677626,,56.288463639315104,,,,57.90152458386496,,56.46436659319993,,,,15939200,,42560000
2018-03-12,,,,,,,,58.728145599365234,,57.880943298339844,,,,59.122140351208756,,58.504737788377454,,,,58.650893228841305,,57.52903501557917,,,,58.67406835060068,,57.848637921548736,,,,13398200,,43446000
2018-03-13,,,,,,,,57.87061309814453,,56.57222366333008,,,,59.0294158668477,,58.49032266564269,,,,57.67747930336067,,56.33165308481355,,,,58.820828067854755,,58.15431869159743,,,,12636600,,38144000
2018-03-14,,,,,,,,56.75815963745117,,57.134883880615234,,,,58.164173405011,,57.58719712124752,,,,56.642278183657254,,56.73476208780834,,,,58.15644640303125,,56.922151493773036,,,,18485700,,25828000
2018-03-15,,,,,,,,56.65774917602539,,57.13935470581055,,,,57.067197930658196,,57.71095776949254,,,,56.40281694748989,,56.391799391780054,,,,56.997666672710004,,57.15824343528717,,,,13334000,,27908000
2018-03-16,,,,,,,,56.75815963745117,,56.45094299316406,,,,57.27575678455837,,57.45248929054504,,,,56.510948619879414,,56.26355740102903,,,,56.526396729863336,,57.36600538286237,,,,33033700,,61840000
2018-03-19,,,,,,,,56.163326263427734,,54.666053771972656,,,,56.7813569964909,,55.76800116766419,,,,55.56074954037899,,54.12874700375898,,,,56.758181875447164,,55.669587139414425,,,,15131400,,56118000
2018-03-20,,,,,,,,56.33327102661133,,54.561187744140625,,,,56.80451801745351,,54.93347133394872,,,,56.17103932559661,,53.85289633378762,,,,56.4337043848417,,54.62530552656815,,,,13113500,,36638000
2018-03-21,,,,,,,,56.642295837402344,,54.22169494628906,,,,57.37620211687498,,54.98813896986315,,,,56.15560065254993,,53.93688886282828,,,,56.53414135187958,,54.31414770932131,,,,16374700,,37578000
2018-03-22,,,,,,,,54.31696319580078,,52.144046783447266,,,,55.99336952741632,,53.82505650974358,,,,53.977051620772386,,51.986486488021995,,,,55.877488036257276,,53.77435917431937,,,,27652300,,53340000
2018-03-23,,,,,,,,52.455162048339844,,50.776676177978516,,,,54.44057806346037,,52.85382975486176,,,,52.339280543617384,,50.75928155733559,,,,54.32469655873791,,52.04215663464983,,,,31458900,,43134000
2018-03-26,,,,,,,,53.90752410888672,,52.349327087402344,,,,54.08520986018973,,52.4696142790231,,,,52.7564479098545,,50.12206487418087,,,,53.38992675897038,,51.990956959100444,,,,19156100,,53302000
2018-03-27,,,,,,,,52.74872589111328,,49.958045959472656,,,,54.55646212516647,,52.92734609365107,,,,52.23112849226916,,49.551462332312624,,,,54.2628948469134,,52.835939957039656,,,,21610800,,61906000
2018-03-28,,,,,,,,52.73326110839844,,49.93119812011719,,,,53.33583769799193,,50.90888414922019,,,,52.16930774733116,,48.742266258926385,,,,52.9032198170482,,49.60513718627873,,,,21712000,,67386000
2018-03-29,,,,,,,,52.14612579345703,,51.2846565246582,,,,53.82252575626286,,51.841845605518074,,,,52.14612579345703,,49.84869214874304,,,,52.93410910098658,,50.28261340324494,,,,22621300,,54536000
2018-04-02,,,,,,,,52.3083610534668,,50.02613830566406,,,,53.33583435019195,,51.43426825003243,,,,51.412223228621485,,49.22589477465156,,,,52.787335030144796,,50.83880494002685,,,,29975600,,53608000
2018-04-03,,,,,,,,52.903221130371094,,50.371089935302734,,,,53.042277723266025,,50.74784824167313,,,,52.08432968600018,,49.40980108238525,,,,52.5710307081208,,50.39593993511799,,,,18822600,,45502000
2018-04-04,,,,,,,,53.5444221496582,,50.95412063598633,,,,53.73755598328874,,51.13196517236196,,,,51.79849653730146,,49.35661800013234,,,,51.883475895617046,,49.37699704696766,,,,15651300,,49694000
2018-04-05,,,,,,,,54.24742889404297,,51.086830139160156,,,,54.70322188508654,,51.83140480755258,,,,54.00021783751604,,50.705149634471,,,,54.131547421988614,,51.758838109711235,,,,16120700,,27260000
2018-04-06,,,,,,,,52.99592590332031,,50.054466247558594,,,,54.30151258194076,,51.266261023699776,,,,52.47832861313697,,49.855150536443446,,,,53.706657038555086,,50.69863596847602,,,,21543500,,34928000
2018-04-09,,,,,,,,53.64484786987305,,50.47248840332031,,,,54.80365070650469,,51.67285383638838,,,,53.29720348249795,,50.4043926486689,,,,53.35128071244838,,50.53959061296317,,,,17036500,,35032000
2018-04-10,,,,,,,,54.471466064453125,,51.277198791503906,,,,55.035413537082796,,51.507826338769625,,,,54.30150735413405,,50.268197109963,,,,54.888635836879025,,51.0187330275475,,,,16022300,,39490000
2018-04-11,,,,,,,,53.992496490478516,,50.69715118408203,,,,54.540995895420714,,51.26348317597013,,,,53.729837294017656,,50.49336070683123,,,,54.05430073457888,,51.09578264981713,,,,15645500,,29678000
2018-04-12,,,,,,,,55.72297668457031,,51.320438385009766,,,,56.0088169064766,,51.727021948780035,,,,54.440570976131646,,50.769961471050046,,,,54.440570976131646,,50.949144622711714,,,,24488100,,27140000
2018-04-13,,,,,,,,54.857723236083984,,51.15939712524414,,,,56.68862778894003,,52.011828237134914,,,,53.94613151361592,,50.846752842542955,,,,56.5572982265954,,51.736464637837635,,,,31356000,,24460000
2018-04-16,,,,,,,,54.13154602050781,,51.592323303222656,,,,55.11266321801678,,51.8537697024808,,,,53.89206197337855,,51.03364772123864,,,,54.919529400918634,,51.54361306014899,,,,18877000,,24224000
2018-04-17,,,,,,,,53.87663269042969,,53.39064025878906,,,,54.795951967748834,,53.5755420061416,,,,53.66805066559864,,52.10329042622486,,,,54.5796429363747,,52.25787388423423,,,,18233400,,46406000
2018-04-18,,,,,,,,53.289485931396484,,53.28725051879883,,,,54.35558249043631,,53.55316787173096,,,,53.1890525733724,,52.99622909335966,,,,53.9306857310492,,53.55316787173096,,,,15382900,,26882000
2018-04-19,,,,,,,,54.293792724609375,,54.063636779785156,,,,54.54873084818975,,54.38497651002467,,,,53.38220062021306,,53.0934060372465,,,,53.38220062021306,,53.154046406694206,,,,15531600,,34954000
2018-04-20,,,,,,,,54.07747268676758,,53.330989837646484,,,,54.726399529899936,,54.29476249541129,,,,53.88433885574341,,53.16249296965777,,,,54.386487995201605,,53.78031861110573,,,,17629900,,37794000
2018-04-23,,,,,,,,53.675750732421875,,53.057125091552734,,,,54.286048381501075,,53.816113808575786,,,,53.61394649905463,,52.72161785062533,,,,54.07746646135675,,53.574549656911834,,,,11596400,,46826000
2018-04-24,,,,,,,,53.397647857666016,,50.69765090942383,,,,54.55645093353048,,52.53771141286587,,,,52.84142143821472,,50.2309236665975,,,,53.892070031850004,,52.289188645932434,,,,16233700,,95206000
2018-04-25,,,,,,,,53.58305740356445,,50.757293701171875,,,,53.89979386208338,,51.31945435120298,,,,52.57103788564389,,50.46552897533158,,,,53.12725843918767,,50.973014313529085,,,,16059700,,47822000
2018-04-26,,,,,,,,53.44397735595703,,51.69471740722656,,,,53.760713675583865,,52.08937088429858,,,,53.22766847543628,,50.608674238566614,,,,53.38990013582684,,51.17132781500584,,,,13829700,,41590000
2018-04-27,,,,,,,,53.297203063964844,,51.19816970825195,,,,53.64484744860996,,52.16492304171515,,,,53.10406925937621,,50.976487842805504,,,,53.30493006646166,,51.99095787736885,,,,10420100,,32396000
2018-04-30,,,,,,,,52.740989685058594,,50.5659294128418,,,,53.760736187361594,,51.543615520131034,,,,52.725541570256205,,50.54206916651662,,,,53.459447849906894,,51.19618196830869,,,,12237900,,33426000
2018-05-01,,,,,,,,52.72554016113281,,51.559024810791016,,,,52.756442283889136,,51.61668075021122,,,,52.08433437538794,,50.11262067940078,,,,52.71781315694942,,50.38350954920763,,,,11602700,,28558000
2018-05-02,,,,,,,,52.52468490600586,,50.91634750366211,,,,53.32039549632738,,51.7120670011472,,,,52.339278043692566,,50.84129314951274,,,,52.49378277995733,,51.10124545230878,,,,15287300,,32062000
2018-05-03,,,,,,,,52.486053466796875,,50.883541107177734,,,,52.71008942515463,,51.17953026704918,,,,51.41222980382568,,50.017188917318656,,,,52.37789898951755,,50.64893557805513,,,,16325500,,36302000
2018-05-04,,,,,,,,52.73442840576172,,52.10080337524414,,,,52.990566983571924,,52.11571413276778,,,,51.981522045907134,,50.54455562928928,,,,52.043618758896244,,50.54455562928928,,,,12512000,,38774000
2018-05-07,,,,,,,,53.16909408569336,,52.427860260009766,,,,53.30104516071597,,52.77032609483363,,,,52.88966479631103,,52.045633667364115,,,,52.99056751452799,,52.15150308432823,,,,11801800,,29322000
2018-05-08,,,,,,,,55.10958480834961,,52.384124755859375,,,,55.45886854049963,,52.7141637151176,,,,53.85991628472054,,52.04787424435295,,,,54.06172769002963,,52.61425556155779,,,,23603200,,24354000
2018-05-09,,,,,,,,55.846954345703125,,53.81809997558594,,,,55.885766274363434,,53.95130704941499,,,,54.92329084665046,,52.506146626388194,,,,55.288101657329356,,52.59238405246918,,,,15900700,,40656000
2018-05-10,,,,,,,,56.32819747924805,,54.55422592163086,,,,56.6076267965666,,54.69687546500817,,,,55.56752746613216,,53.961250233820394,,,,55.85472035389544,,53.98063194464799,,,,11488900,,28860000
2018-05-11,,,,,,,,56.55328369140625,,54.5885124206543,,,,56.84823417582127,,54.74110877330586,,,,56.24280606883523,,54.2231874995461,,,,56.29713920864505,,54.35689133159851,,,,11531400,,25074000
2018-05-14,,,,,,,,56.36700439453125,,54.68494415283203,,,,56.89481462229842,,55.2093273061685,,,,56.2738593230893,,54.6307694091683,,,,56.60762176008719,,54.675004911396876,,,,12615500,,30362000
2018-05-15,,,,,,,,56.41358184814453,,53.64263916015625,,,,56.67748403795088,,54.18044274911645,,,,56.16520087814526,,53.35634274529425,,,,56.28163075324136,,54.177958886820804,,,,12483300,,29898000
2018-05-16,,,,,,,,55.846954345703125,,53.76888656616211,,,,56.47567324316056,,54.141670653320446,,,,55.738288051696934,,53.495013279636005,,,,56.227292296593696,,53.54720472038674,,,,11796000,,21946000
2018-05-17,,,,,,,,55.54423904418945,,53.6108283996582,,,,55.91681341687165,,54.02237971649284,,,,55.163907023439,,53.35783091834996,,,,55.67619604564344,,53.675442946153964,,,,14876000,,20876000
2018-05-18,,,,,,,,54.30234146118164,,53.00294494628906,,,,55.35796208006637,,53.180888085469036,,,,54.24800830823329,,52.72062270673553,,,,55.31139249807337,,52.779272195068955,,,,16160700,,31304000
2018-05-21,,,,,,,,54.667144775390625,,53.66004180908203,,,,55.0086707879088,,54.078555574237186,,,,54.56624205435967,,53.36529265483243,,,,54.83790778164971,,53.385671703734175,,,,9798500,,20464000
2018-05-22,,,,,,,,55.17167282104492,,53.17044448852539,,,,55.645149934550716,,54.00846165872386,,,,54.729244066672024,,53.01934224195103,,,,54.946576658733235,,53.857859976736854,,,,14147100,,21800000
2018-05-23,,,,,,,,54.51967239379883,,53.665504455566406,,,,54.876719662443925,,53.71968298944119,,,,53.73572348567059,,52.771814617167735,,,,54.83791365260147,,52.94180559763983,,,,13626700,,21214000
2018-05-24,,,,,,,,53.79780960083008,,53.64314270019531,,,,54.24800191325707,,53.704276053308575,,,,53.161333060521464,,52.99250726026885,,,,54.20918998492519,,53.63121257620212,,,,16553700,,15336000
2018-05-25,,,,,,,,53.122535705566406,,53.46519088745117,,,,53.502867793310465,,53.80814966333434,,,,52.94400909678136,,53.37149809478711,,,,53.502867793310465,,53.632197427659435,,,,16008700,,17988000
2018-05-29,,,,,,,,51.0035285949707,,52.70272445678711,,,,52.392911704880014,,53.35136895094101,,,,50.60766938174369,,52.449233995830234,,,,52.097961148636685,,52.92987460206606,,,,37721400,,37302000
2018-05-30,,,,,,,,51.75642395019531,,53.07451629638672,,,,51.91165980494326,,53.14459913338357,,,,51.34504360543178,,52.529257338514846,,,,51.663278884225576,,52.83742690447716,,,,19040500,,22770000
2018-05-31,,,,,,,,51.764190673828125,,53.92893981933594,,,,51.96599611292416,,54.53533593430208,,,,51.034569083941875,,53.06258760413063,,,,51.65552438450915,,53.06258760413063,,,,22633000,,61766000
2018-06-01,,,,,,,,52.222137451171875,,55.64424133300781,,,,52.80428078944481,,55.66909512447942,,,,52.06690159637973,,54.60044655785505,,,,52.3851368752641,,54.642694969631854,,,,14914400,,48432000
2018-06-04,,,,,,,,52.26871871948242,,56.627891540527344,,,,52.60248121165348,,56.75712441942856,,,,52.00481652290836,,55.76874829753019,,,,52.34634258611677,,55.784902881412314,,,,10468900,,37792000
2018-06-05,,,,,,,,51.81852722167969,,56.64628601074219,,,,52.07466582225717,,56.94838811921512,,,,51.585667488206695,,56.32469601253797,,,,52.06690817384534,,56.71239087429456,,,,14072700,,33560000
2018-06-06,,,,,,,,52.959529876708984,,56.50811004638672,,,,53.10700218255831,,56.81230164690469,,,,52.08243000263937,,55.954550047314065,,,,52.16781151112171,,56.77104677977052,,,,14862400,,33964000
2018-06-07,,,,,,,,53.13029479980469,,55.86095428466797,,,,53.557202405115184,,56.45542025594862,,,,52.75772627323367,,55.496122324760606,,,,53.50286924824566,,56.23175130608784,,,,16505300,,30400000
2018-06-08,,,,,,,,53.145816802978516,,55.712337493896484,,,,53.18462281306375,,56.0006247916157,,,,52.602479364960786,,55.27891300239643,,,,52.88190869379976,,55.578633651022265,,,,11609500,,25816000
2018-06-11,,,,,,,,52.86638641357422,,56.16564178466797,,,,53.689147242055924,,56.52699253973282,,,,52.83533805300727,,55.59950702016854,,,,53.49509942991445,,55.59950702016854,,,,13941500,,21586000
2018-06-12,,,,,,,,52.47829055786133,,56.62938690185547,,,,53.223433442574205,,56.652746583915956,,,,52.34633946743565,,56.202674527852864,,,,52.98281605157806,,56.21932588563332,,,,13737100,,18240000
2018-06-13,,,,,,,,52.22991943359375,,56.40422058105469,,,,53.0992559237629,,56.98626343069665,,,,52.17558627307507,,56.33413774676209,,,,52.64129992350233,,56.718851968881225,,,,17531500,,30128000
2018-06-14,,,,,,,,51.35282516479492,,57.265602111816406,,,,52.47830031066787,,57.43211189043853,,,,51.18981976177631,,56.69499639569284,,,,52.43948837245004,,56.85454756802076,,,,24035400,,26868000
2018-06-15,,,,,,,,51.492530822753906,,57.27256393432617,,,,51.70986937304074,,57.33022366982743,,,,50.63872153031487,,56.83640908535036,,,,51.47700960152555,,57.10357028402179,,,,29314800,,42450000
2018-06-18,,,,,,,,51.81077194213867,,58.32630157470703,,,,51.857341527537706,,58.368549987146835,,,,50.74738767452421,,56.84162690895601,,,,51.034580602181535,,56.84460754374442,,,,13680800,,28274000
2018-06-19,,,,,,,,51.83404541015625,,58.057891845703125,,,,51.934954052300974,,58.21744301354902,,,,51.18980531749636,,57.359543581553524,,,,51.25190203237486,,57.58271574913681,,,,16892800,,32420000
2018-06-20,,,,,,,,52.299766540527344,,58.146366119384766,,,,52.74219533516441,,58.963807032701276,,,,52.10571871968882,,58.112566634040064,,,,52.5636746562399,,58.41824852724677,,,,16697100,,32970000
2018-06-21,,,,,,,,52.49380111694336,,57.54096603393555,,,,52.85084830657729,,58.51691531206349,,,,51.77194316867726,,57.271169300403955,,,,52.12899628017924,,58.39538808749026,,,,16545800,,24762000
2018-06-22,,,,,,,,52.1600456237793,,57.432613372802734,,,,52.9440003841712,,57.781393159063086,,,,52.12900318740926,,57.024042657693286,,,,52.81204930305767,,57.61453448840353,,,,16059900,,26220000
2018-06-25,,,,,,,,51.03457260131836,,55.908172607421875,,,,51.91166654609174,,56.857527478120815,,,,50.71633135933011,,55.31022545402356,,,,51.84181217894449,,56.84211994841345,,,,21426600,,43146000
2018-06-26,,,,,,,,51.46923065185547,,55.59254837036133,,,,51.76418706389613,,56.32568968544246,,,,49.971181571436375,,55.50303073540467,,,,50.8482813164606,,56.06673093529758,,,,22613700,,31264000
2018-06-27,,,,,,,,50.809478759765625,,54.87282943725586,,,,52.43947920826403,,56.257398738543,,,,50.793957540313144,,54.8549342523745,,,,51.39938577073804,,55.735700440241715,,,,20917500,,25878000
2018-06-28,,,,,,,,51.91167068481445,,55.381797790527344,,,,52.10571850485291,,55.78391041938743,,,,50.88709843188619,,54.47667843254639,,,,51.21310327017162,,54.778882921683476,,,,19860100,,21448000
2018-06-29,,,,,,,,51.94271469116211,,55.452877044677734,,,,53.37866725466577,,56.07801014469478,,,,51.91166633193507,,55.42056787682021,,,,52.78100262468509,,55.669090602725234,,,,24193900,,26302000
2018-07-02,,,,,,,,52.12899398803711,,56.039894104003906,,,,52.12899398803711,,56.06673498623735,,,,51.18203995540486,,54.36683646177603,,,,51.391608934197805,,54.6253022503133,,,,12699100,,24346000
2018-07-03,,,,,,,,51.27518081665039,,54.81865310668945,,,,52.38513429720747,,56.45542361084068,,,,51.18204167710612,,54.675999770826515,,,,52.35408594340339,,56.45542361084068,,,,12346000,,13580000
2018-07-05,,,,,,,,51.66328048706055,,55.8813362121582,,,,51.87285541152737,,56.041880940201544,,,,51.3993783414279,,55.09650017308901,,,,51.57014134006947,,55.1983954121887,,,,12359000,,21334000
2018-07-06,,,,,,,,52.11347198486328,,56.671630859375,,,,52.26870784208737,,56.70940831625735,,,,51.15099664196349,,55.705723250720304,,,,51.399377566643054,,55.8470341474543,,,,13174900,,19922000
