Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,#,FISHER,SCIENTIFIC,THERMO,#,FISHER,SCIENTIFIC,THERMO,TMO,#,FISHER,SCIENTIFIC,THERMO,TMO,#,FISHER,SCIENTIFIC,THERMO,TMO,#,FISHER,SCIENTIFIC,THERMO,TMO,#,FISHER,SCIENTIFIC,THERMO,TMO
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,,,,,,,,,202.4539031982422,,,,,202.99328637632036,,,,,197.92311443070713,,,,,199.73738425712904,,,,,1228600
2018-03-05,,,,,,,,,202.7677001953125,,,,,203.91510706440064,,,,,198.1682711943926,,,,,200.56114507072155,,,,,1228500
2018-03-06,,,,,,,,,206.06280517578125,,,,,206.2687568870455,,,,,202.66962241504498,,,,,204.052400430818,,,,,1007100
2018-03-07,,,,,,,,,208.06344604492188,,,,,208.3576563941644,,,,,203.33650733579597,,,,,203.33650733579597,,,,,1225500
2018-03-08,,,,,,,,,207.6123046875,,,,,208.62241533217525,,,,,205.95493431978272,,,,,208.59299579605138,,,,,868700
2018-03-09,,,,,,,,,213.6828155517578,,,,,213.86914928325135,,,,,208.25959414431364,,,,,209.13240875697207,,,,,1594600
2018-03-12,,,,,,,,,213.29049682617188,,,,,215.69318684922953,,,,,212.7412972812192,,,,,214.47712458878485,,,,,2268400
2018-03-13,,,,,,,,,210.96627807617188,,,,,215.4284258581187,,,,,210.75052482330167,,,,,214.89885921462977,,,,,1483000
2018-03-14,,,,,,,,,209.50392150878906,,,,,212.6347881971656,,,,,208.9150354052473,,,,,211.4275881585002,,,,,1252500
2018-03-15,,,,,,,,,208.5126190185547,,,,,211.20184344647527,,,,,208.22800023550954,,,,,208.58132888314879,,,,,1401100
2018-03-16,,,,,,,,,206.53988647460938,,,,,209.43521068921555,,,,,206.36321465395096,,,,,208.66966774368566,,,,,2564100
2018-03-19,,,,,,,,,207.79615783691406,,,,,208.61077710054695,,,,,205.23452881907886,,,,,206.87357662325763,,,,,1819300
2018-03-20,,,,,,,,,210.74057006835938,,,,,211.55518937741226,,,,,207.98265052652746,,,,,208.94448387745905,,,,,1523200
2018-03-21,,,,,,,,,209.01315307617188,,,,,211.3784764194031,,,,,208.89536688959262,,,,,210.79941466603077,,,,,1029200
2018-03-22,,,,,,,,,203.48748779296875,,,,,208.46351605425846,,,,,202.6925021813302,,,,,207.0894686978453,,,,,1665000
2018-03-23,,,,,,,,,200.85719299316406,,,,,204.46899893489422,,,,,200.48424575874353,,,,,203.9389984278813,,,,,1703900
2018-03-26,,,,,,,,,205.7939453125,,,,,206.25523589285473,,,,,201.16143593224714,,,,,203.72306480307034,,,,,1058600
2018-03-27,,,,,,,,,202.79067993164062,,,,,207.01099046876715,,,,,201.4264415810807,,,,,206.46137141760573,,,,,1359200
2018-03-28,,,,,,,,,202.10366821289062,,,,,204.5671448132039,,,,,201.5147970411169,,,,,203.64457847982538,,,,,1402000
2018-03-29,,,,,,,,,202.63365173339844,,,,,204.57695189633898,,,,,200.72960365488282,,,,,203.17344651821844,,,,,1787700
2018-04-02,,,,,,,,,199.3751678466797,,,,,202.9477064479078,,,,,196.14614862049078,,,,,201.90735402201096,,,,,1619700
2018-04-03,,,,,,,,,202.8495635986328,,,,,203.66418289020413,,,,,199.25740626991535,,,,,200.9062634075567,,,,,1316300
2018-04-04,,,,,,,,,205.44065856933594,,,,,205.93139201903222,,,,,198.63908516902714,,,,,199.80703317546374,,,,,1318500
2018-04-05,,,,,,,,,207.93356323242188,,,,,208.6696633550266,,,,,205.60749163730947,,,,,206.2258055566206,,,,,1159700
2018-04-06,,,,,,,,,201.75033569335938,,,,,207.2072893186911,,,,,199.9836922595478,,,,,205.60750843851432,,,,,1649700
2018-04-09,,,,,,,,,205.6663818359375,,,,,208.4733776317538,,,,,203.40900508109294,,,,,203.40900508109294,,,,,1399100
2018-04-10,,,,,,,,,211.2018280029297,,,,,212.32069947597378,,,,,207.91390846737357,,,,,208.4144660842576,,,,,2050200
2018-04-11,,,,,,,,,208.8463134765625,,,,,209.96518502788334,,,,,207.76670898374127,,,,,209.41556601684783,,,,,1067200
2018-04-12,,,,,,,,,209.37632751464844,,,,,210.8583370852431,,,,,209.28799909128756,,,,,210.12223693857763,,,,,748700
2018-04-13,,,,,,,,,210.37741088867188,,,,,211.32943486609048,,,,,208.9150199909064,,,,,210.69147247165827,,,,,676400
2018-04-16,,,,,,,,,211.90847778320312,,,,,213.48863976172612,,,,,208.6990774961919,,,,,211.71218743933554,,,,,817200
2018-04-17,,,,,,,,,214.1854705810547,,,,,215.0295325296152,,,,,212.09495672463777,,,,,213.21382814705586,,,,,1611600
2018-04-18,,,,,,,,,215.46141052246094,,,,,216.93361075742115,,,,,214.3621724726758,,,,,215.01975344717192,,,,,1564400
2018-04-19,,,,,,,,,212.96847534179688,,,,,217.76784714728103,,,,,211.48645096557965,,,,,216.15824227731892,,,,,1610100
2018-04-20,,,,,,,,,211.8888702392578,,,,,214.40142289125296,,,,,211.60425145214694,,,,,213.82236106423747,,,,,1377900
2018-04-23,,,,,,,,,212.34031677246094,,,,,214.0088070905488,,,,,211.8005071170815,,,,,212.81141657352268,,,,,1244700
2018-04-24,,,,,,,,,209.2192840576172,,,,,212.29128005285042,,,,,206.58896012027668,,,,,210.46575113514564,,,,,2051100
2018-04-25,,,,,,,,,210.49520874023438,,,,,213.9597857238295,,,,,204.1353073762179,,,,,213.8125716781796,,,,,2246500
2018-04-26,,,,,,,,,209.8768768310547,,,,,211.89869623472742,,,,,208.11023342823512,,,,,210.7209389581798,,,,,1475200
2018-04-27,,,,,,,,,208.89537048339844,,,,,210.49516600934982,,,,,208.26723238947778,,,,,209.70998964795064,,,,,1668300
2018-04-30,,,,,,,,,206.4515380859375,,,,,209.87684747925906,,,,,206.4417138337426,,,,,209.14074741236266,,,,,1375400
2018-05-01,,,,,,,,,206.814697265625,,,,,208.35559244330295,,,,,204.52787769213222,,,,,206.53988774379715,,,,,1100600
2018-05-02,,,,,,,,,204.96951293945312,,,,,207.4330040721624,,,,,204.16471799014943,,,,,206.10801796626728,,,,,1514700
2018-05-03,,,,,,,,,204.45916748046875,,,,,204.74378625818107,,,,,201.06328582089725,,,,,204.30212920090594,,,,,2291700
2018-05-04,,,,,,,,,206.17672729492188,,,,,206.7361555547257,,,,,201.4166075685493,,,,,204.27267940437284,,,,,996700
2018-05-07,,,,,,,,,205.10690307617188,,,,,208.06112737456496,,,,,204.3021081841929,,,,,206.4318890876896,,,,,1204600
2018-05-08,,,,,,,,,204.2138214111328,,,,,205.1462119542213,,,,,202.7612396424516,,,,,204.41011179241522,,,,,1105900
2018-05-09,,,,,,,,,204.8223114013672,,,,,205.64673992924432,,,,,203.4875159379492,,,,,204.7928685950855,,,,,1237100
2018-05-10,,,,,,,,,209.85728454589844,,,,,210.16153692469337,,,,,205.21493477758162,,,,,206.10807335636542,,,,,1272700
2018-05-11,,,,,,,,,212.53668212890625,,,,,212.67408691004974,,,,,209.4057999985673,,,,,210.298938563999,,,,,1209800
2018-05-14,,,,,,,,,213.3806610107422,,,,,215.34359424671572,,,,,211.8004991567438,,,,,212.58567544633163,,,,,1447300
2018-05-15,,,,,,,,,205.205078125,,,,,210.67184035444419,,,,,205.04803984445718,,,,,209.3076021162171,,,,,1731400
2018-05-16,,,,,,,,,206.765625,,,,,208.21819178341326,,,,,205.2247297919729,,,,,205.61731055203182,,,,,1813500
2018-05-17,,,,,,,,,207.09930419921875,,,,,208.58132865273262,,,,,206.12766165128036,,,,,207.20726614632244,,,,,1364300
2018-05-18,,,,,,,,,210.95643615722656,,,,,211.47661226394558,,,,,207.3053791594302,,,,,207.58018861294244,,,,,1072800
2018-05-21,,,,,,,,,212.7133026123047,,,,,213.1058983312671,,,,,210.9564835699335,,,,,211.74166003186295,,,,,894400
2018-05-22,,,,,,,,,213.82237243652344,,,,,214.99032040546624,,,,,213.46904376504492,,,,,213.84200596716,,,,,1587200
2018-05-23,,,,,,,,,212.50721740722656,,,,,214.7155179324962,,,,,211.70240736065003,,,,,212.9783173260051,,,,,1446900
2018-05-24,,,,,,,,,211.96739196777344,,,,,214.81363977758883,,,,,211.82017793402258,,,,,213.115706359016,,,,,955000
2018-05-25,,,,,,,,,209.6903839111328,,,,,212.3697991611146,,,,,208.6500314591965,,,,,211.82998940511118,,,,,929200
2018-05-29,,,,,,,,,205.09707641601562,,,,,208.70886631229814,,,,,203.26173866798013,,,,,207.56055218844773,,,,,1854100
2018-05-30,,,,,,,,,207.04039001464844,,,,,208.07093300823686,,,,,205.82338093451867,,,,,206.44169474987748,,,,,1189500
2018-05-31,,,,,,,,,204.41009521484375,,,,,207.2563429525993,,,,,204.1745377908108,,,,,207.04041905790118,,,,,1659400
2018-06-01,,,,,,,,,207.90411376953125,,,,,208.05132779894097,,,,,205.72525627829793,,,,,206.10802773075812,,,,,833800
2018-06-04,,,,,,,,,210.2007598876953,,,,,210.8190888144,,,,,208.07097855526334,,,,,208.07097855526334,,,,,1554200
2018-06-05,,,,,,,,,210.78964233398438,,,,,211.97720885151134,,,,,209.7787326632978,,,,,209.867061086718,,,,,1096500
2018-06-06,,,,,,,,,214.22476196289062,,,,,214.2443805161133,,,,,210.35778038676045,,,,,211.23128523700345,,,,,1204200
2018-06-07,,,,,,,,,212.4483184814453,,,,,214.9019855780452,,,,,211.58462287112357,,,,,214.22477106322438,,,,,1053400
2018-06-08,,,,,,,,,212.99794006347656,,,,,213.84200215384607,,,,,212.036091767384,,,,,212.73293982059428,,,,,1087400
2018-06-11,,,,,,,,,213.3119659423828,,,,,214.2541805503859,,,,,212.44828544237257,,,,,213.5965996678808,,,,,1154800
2018-06-12,,,,,,,,,213.91070556640625,,,,,214.41126326467733,,,,,212.76239110283723,,,,,213.4297963751999,,,,,1247300
2018-06-13,,,,,,,,,212.34031677246094,,,,,214.63694515062866,,,,,212.21272131500962,,,,,214.47990689161054,,,,,1214000
2018-06-14,,,,,,,,,212.7038116455078,,,,,213.1458161006963,,,,,211.35813431991357,,,,,212.92972236922202,,,,,1001600
2018-06-15,,,,,,,,,211.96705627441406,,,,,212.73320105109204,,,,,210.06151132142614,,,,,212.40906057053306,,,,,2190000
2018-06-18,,,,,,,,,209.04002380371094,,,,,209.92403253911934,,,,,207.82204255717872,,,,,209.92403253911934,,,,,1363000
2018-06-19,,,,,,,,,206.2013397216797,,,,,207.89079129318364,,,,,204.5119031379472,,,,,207.1148294027676,,,,,1381400
2018-06-20,,,,,,,,,205.09144592285156,,,,,206.76124873455458,,,,,204.62979252950552,,,,,206.27012937889057,,,,,928000
2018-06-21,,,,,,,,,202.87155151367188,,,,,205.51377571529477,,,,,202.14470455021407,,,,,205.2878650364718,,,,,1212700
2018-06-22,,,,,,,,,205.04232788085938,,,,,206.34870714565105,,,,,203.4314570182165,,,,,204.47262763839416,,,,,2327800
2018-06-25,,,,,,,,,201.29017639160156,,,,,204.45298631138692,,,,,199.83646726310675,,,,,204.020813858528,,,,,1534600
2018-06-26,,,,,,,,,201.5160675048828,,,,,202.79298063638205,,,,,200.84813748733217,,,,,201.35890573748605,,,,,951900
2018-06-27,,,,,,,,,199.7676544189453,,,,,203.7653569899679,,,,,199.7480054539933,,,,,202.2330674546268,,,,,1177700
2018-06-28,,,,,,,,,201.9580535888672,,,,,202.6063345798961,,,,,199.2274318254336,,,,,199.5417403440184,,,,,1116300
2018-06-29,,,,,,,,,203.4608917236328,,,,,204.8262027024225,,,,,201.61427846193106,,,,,202.57688302775517,,,,,1591000
2018-07-02,,,,,,,,,201.91876220703125,,,,,202.64560905650688,,,,,200.2784108319135,,,,,202.08574094239103,,,,,942500
2018-07-03,,,,,,,,,202.22328186035156,,,,,203.62787582321528,,,,,201.82056044904348,,,,,202.96977777896046,,,,,490100
2018-07-05,,,,,,,,,203.6671600341797,,,,,204.36454097967194,,,,,202.1348553764472,,,,,203.6867940130878,,,,,1184000
2018-07-06,,,,,,,,,203.51986694335938,,,,,204.27619498093273,,,,,202.50816222520396,,,,,204.02081830035067,,,,,818800
2018-07-09,,,,,,,,,208.06761169433594,,,,,208.23459046362788,,,,,203.86363153871466,,,,,205.27805757009602,,,,,1237700
2018-07-10,,,,,,,,,210.35623168945312,,,,,210.90628293229366,,,,,206.63353883388868,,,,,207.44879870730313,,,,,1452300
2018-07-11,,,,,,,,,205.9459991455078,,,,,208.8632494636398,,,,,205.7790203547314,,,,,208.51945990230507,,,,,1236500
2018-07-12,,,,,,,,,208.30335998535156,,,,,208.41139184977553,,,,,206.17188890222317,,,,,206.91839987658898,,,,,883500
2018-07-13,,,,,,,,,207.4487762451172,,,,,208.83373618087612,,,,,206.99695491075155,,,,,208.23457007313598,,,,,863800
2018-07-16,,,,,,,,,205.09144592285156,,,,,207.1246722616585,,,,,204.87535220733753,,,,,207.1246722616585,,,,,1135900
2018-07-17,,,,,,,,,207.29164123535156,,,,,207.7925925465996,,,,,204.2761763279034,,,,,204.74764669045516,,,,,914300
2018-07-18,,,,,,,,,207.67474365234375,,,,,207.9596012993664,,,,,206.5746409852143,,,,,207.24257116723916,,,,,827600
2018-07-19,,,,,,,,,212.24212646484375,,,,,212.84129263287764,,,,,208.42121876672437,,,,,208.42121876672437,,,,,2246800
2018-07-20,,,,,,,,,212.9984893798828,,,,,213.479776798814,,,,,209.92407714549964,,,,,211.13222667068095,,,,,2455100
2018-07-23,,,,,,,,,214.59945678710938,,,,,215.65045914442325,,,,,212.16350957742554,,,,,212.92965438521134,,,,,2510000
2018-07-24,,,,,,,,,217.4676513671875,,,,,219.11782024650583,,,,,214.63881398342915,,,,,215.4737079210176,,,,,2333000
2018-07-25,,,,,,,,,225.20767211914062,,,,,225.76755533294738,,,,,219.0392147154144,,,,,221.98593060844686,,,,,2296700
2018-07-26,,,,,,,,,229.84385681152344,,,,,230.26621226025108,,,,,225.93455096489538,,,,,226.0916977668794,,,,,2445600
2018-07-27,,,,,,,,,226.99534606933594,,,,,229.6080893501892,,,,,224.78530922309182,,,,,229.352712710221,,,,,2735000
2018-07-30,,,,,,,,,226.62210083007812,,,,,227.87936509364195,,,,,225.56128129748885,,,,,226.81854556105267,,,,,1598600
2018-07-31,,,,,,,,,230.3644256591797,,,,,231.35648128403446,,,,,227.6632694153727,,,,,227.6632694153727,,,,,2428900
2018-08-01,,,,,,,,,229.7554168701172,,,,,230.80640429772473,,,,,228.9205081291576,,,,,230.00097650124994,,,,,1736800
2018-08-02,,,,,,,,,229.02859497070312,,,,,229.43131643316894,,,,,227.44719007047397,,,,,228.81250125853964,,,,,1562400
2018-08-03,,,,,,,,,229.1759490966797,,,,,230.46267944290275,,,,,227.7320569556179,,,,,228.81251057264342,,,,,1215900
2018-08-06,,,,,,,,,230.9144744873047,,,,,231.0225213354407,,,,,228.00705655381725,,,,,229.38218463211916,,,,,1412400
2018-08-07,,,,,,,,,231.31716918945312,,,,,231.82793741141526,,,,,230.19741788715513,,,,,230.99302868250234,,,,,902900
2018-08-08,,,,,,,,,230.41358947753906,,,,,232.09320950509894,,,,,229.57868046628454,,,,,230.97345782413393,,,,,792600
2018-08-09,,,,,,,,,229.0973663330078,,,,,230.73770321036878,,,,,228.95985351058752,,,,,230.73770321036878,,,,,856800
2018-08-10,,,,,,,,,227.30963134765625,,,,,228.84192100608203,,,,,226.51402056253286,,,,,227.14265260157345,,,,,1151300
2018-08-13,,,,,,,,,226.60240173339844,,,,,228.4784807229039,,,,,226.36667410348375,,,,,227.34891252884546,,,,,1158400
2018-08-14,,,,,,,,,227.49630737304688,,,,,227.85973089830225,,,,,226.39620481804255,,,,,226.70069641896174,,,,,686100
2018-08-15,,,,,,,,,224.93264770507812,,,,,226.54351846904464,,,,,223.72449837904628,,,,,225.67914367304286,,,,,975600
2018-08-16,,,,,,,,,226.69082641601562,,,,,227.682896935182,,,,,225.23711757105696,,,,,226.19970714522697,,,,,817200
2018-08-17,,,,,,,,,225.91485595703125,,,,,228.66512676623609,,,,,225.80680912206273,,,,,227.43732863603483,,,,,1051000
2018-08-20,,,,,,,,,226.05233764648438,,,,,226.83813133925307,,,,,225.81659504232334,,,,,226.0719866104398,,,,,820000
2018-08-21,,,,,,,,,227.31947326660156,,,,,227.9186394154407,,,,,225.94434521407152,,,,,226.40599855765768,,,,,1121000
2018-08-22,,,,,,,,,229.93226623535156,,,,,230.31533874974826,,,,,226.41584969889715,,,,,227.15252876410418,,,,,1136500
2018-08-23,,,,,,,,,230.03045654296875,,,,,230.72783754493568,,,,,229.36252651174897,,,,,230.1090374282753,,,,,1054600
2018-08-24,,,,,,,,,230.5412139892578,,,,,231.23859495851175,,,,,229.76523715061282,,,,,230.5019160545623,,,,,934400
2018-08-27,,,,,,,,,233.69418334960938,,,,,233.92009400922097,,,,,231.37609987791626,,,,,231.41539781127403,,,,,1059400
2018-08-28,,,,,,,,,233.73350524902344,,,,,235.5899356146194,,,,,233.458464650628,,,,,234.96130350636923,,,,,886100
2018-08-29,,,,,,,,,235.4720458984375,,,,,236.46411643665843,,,,,233.47810281975978,,,,,233.77277738544691,,,,,781700
2018-08-30,,,,,,,,,234.94168090820312,,,,,236.60166673649968,,,,,234.24428482513343,,,,,235.72747487865854,,,,,660500
2018-08-31,,,,,,,,,234.853271484375,,,,,235.08899917249084,,,,,233.66475610162448,,,,,234.13622646562885,,,,,816200
2018-09-04,,,,,,,,,231.85745239257812,,,,,234.69612168822337,,,,,230.61982201566377,,,,,234.64700675476635,,,,,1368300
2018-09-05,,,,,,,,,232.17176818847656,,,,,232.47625980246988,,,,,230.6394781388497,,,,,231.84762760293646,,,,,1312500
2018-09-06,,,,,,,,,231.54307556152344,,,,,232.4074502307152,,,,,230.12864973476238,,,,,231.71005430665912,,,,,1078100
2018-09-07,,,,,,,,,231.76901245117188,,,,,233.92993424122758,,,,,230.14830986780208,,,,,230.82605685832303,,,,,1149100
2018-09-10,,,,,,,,,232.9771728515625,,,,,233.9201135019426,,,,,232.33870877734145,,,,,232.79054512198667,,,,,956600
2018-09-11,,,,,,,,,232.23069763183594,,,,,233.1736534149389,,,,,231.32703979140632,,,,,232.54502122212816,,,,,1122000
2018-09-12,,,,,,,,,234.8041229248047,,,,,235.24612726449075,,,,,231.6609626353176,,,,,232.26994572609524,,,,,1081700
2018-09-13,,,,,,,,,239.6662139892578,,,,,239.85284171786665,,,,,234.81395299651388,,,,,235.3738361823403,,,,,1659400
2018-09-14,,,,,,,,,237.8477783203125,,,,,240.19696443094804,,,,,237.44479116191687,,,,,239.31233945136222,,,,,786800
2018-09-17,,,,,,,,,234.38790893554688,,,,,234.91868094599883,,,,,231.6357205524351,,,,,232.8840224097895,,,,,1613800
2018-09-18,,,,,,,,,235.01699829101562,,,,,236.34393592359197,,,,,234.0144121921512,,,,,235.31186332166286,,,,,1122000
2018-09-19,,,,,,,,,236.9434814453125,,,,,237.16954959827265,,,,,234.8989992406575,,,,,235.3413117132209,,,,,816000
2018-09-20,,,,,,,,,238.3589630126953,,,,,238.7816129438387,,,,,236.88457767447247,,,,,237.71022986430367,,,,,1016800
2018-09-21,,,,,,,,,239.3320770263672,,,,,239.9611475416433,,,,,238.38846375434096,,,,,238.63419465871795,,,,,2225700
2018-09-24,,,,,,,,,238.014892578125,,,,,240.8162302352519,,,,,235.5674229390851,,,,,240.09870036099153,,,,,1014000
2018-09-25,,,,,,,,,238.93885803222656,,,,,239.15510239123932,,,,,237.42516251735887,,,,,239.1354397227232,,,,,1207700
2018-09-26,,,,,,,,,238.7029266357422,,,,,240.7768953746165,,,,,238.2114649914423,,,,,239.32215810877105,,,,,1234900
2018-09-27,,,,,,,,,240.14781188964844,,,,,240.78670599288577,,,,,238.41785739779883,,,,,239.00761733787817,,,,,906300
2018-09-28,,,,,,,,,239.91195678710938,,,,,240.45256768270184,,,,,238.65381597457863,,,,,239.76450927109966,,,,,1538900
2018-10-01,,,,,,,,,244.2663116455078,,,,,245.5736016899111,,,,,241.02267611984888,,,,,241.72054340030144,,,,,1850800
2018-10-02,,,,,,,,,243.519287109375,,,,,244.89537395348944,,,,,243.23424590531621,,,,,243.76501797426843,,,,,1417900
2018-10-03,,,,,,,,,243.1260986328125,,,,,245.6816903650191,,,,,242.70343378974198,,,,,244.52184800157107,,,,,1401200
2018-10-04,,,,,,,,,239.22393798828125,,,,,242.2709919891232,,,,,237.87732252829832,,,,,242.143222126634,,,,,1593500
2018-10-05,,,,,,,,,236.57984924316406,,,,,239.46964660619227,,,,,234.30929845741954,,,,,239.0764682244956,,,,,1858200
2018-10-08,,,,,,,,,235.5674591064453,,,,,236.383287444122,,,,,231.86183316255122,,,,,235.20376719799194,,,,,1274800
2018-10-09,,,,,,,,,235.87216186523438,,,,,237.14996546022417,,,,,234.34862738652436,,,,,235.62643098151415,,,,,1397600
2018-10-10,,,,,,,,,226.72109985351562,,,,,238.72258536442598,,,,,226.44588251981253,,,,,235.23321952678623,,,,,1759800
2018-10-11,,,,,,,,,222.2291717529297,,,,,229.46348935314353,,,,,220.2633247419827,,,,,227.00618058945977,,,,,2316700
2018-10-12,,,,,,,,,227.45834350585938,,,,,229.7190706824387,,,,,224.78479023588747,,,,,226.51473029365974,,,,,1664900
2018-10-15,,,,,,,,,224.2049102783203,,,,,227.26180369853776,,,,,224.19507144209143,,,,,226.04297286600675,,,,,1246100
2018-10-16,,,,,,,,,231.1344451904297,,,,,231.63574575296056,,,,,226.04290887623253,,,,,226.7604388011978,,,,,2034400
2018-10-17,,,,,,,,,230.6429443359375,,,,,231.9895594439925,,,,,228.62796358707106,,,,,230.37756584596787,,,,,1713100
