Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,#,AND,COMPANY,LILLY,#,AND,COMPANY,ELI,LILLY,LLY,#,AND,COMPANY,ELI,LILLY,LLY,#,AND,COMPANY,ELI,LILLY,LLY,#,AND,COMPANY,ELI,LILLY,LLY,#,AND,COMPANY,ELI,LILLY,LLY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,,,,,,,,0.6499999761581421,,75.4276123046875,,,,0.6499999761581421,,75.71264788371245,,,,0.6499999761581421,,74.87535289717103,,,,0.6499999761581421,,75.23164906989828,,,,0.0,,3456700
2018-01-03,,,,,,,,0.6399999856948853,,75.83734130859375,,,,0.6499999761581421,,76.08674656045835,,,,0.6399999856948853,,75.06239773677153,,,,0.6499999761581421,,75.48104517916572,,,,449000.0,,3078400
2018-01-04,,,,,,,,0.6600000262260437,,76.17582702636719,,,,0.6600000262260437,,76.42523910064234,,,,0.6399999856948853,,75.48105323748966,,,,0.6399999856948853,,75.96205204420122,,,,105000.0,,2462500
2018-01-05,,,,,,,,0.6499999761581421,,77.11107635498047,,,,0.6499999761581421,,77.2714092338676,,,,0.6499999761581421,,76.54100540688883,,,,0.6499999761581421,,76.68351974602086,,,,463000.0,,2946300
2018-01-08,,,,,,,,0.6499999761581421,,76.71916961669922,,,,0.6499999761581421,,77.23579866898814,,,,0.6399999856948853,,76.06893546104548,,,,0.6499999761581421,,77.21798692046733,,,,391000.0,,3251400
2018-01-09,,,,,,,,0.6399999856948853,,76.65681457519531,,,,0.6499999761581421,,76.9774803992431,,,,0.6399999856948853,,76.37177904223985,,,,0.6499999761581421,,76.78151719612688,,,,2060000.0,,2426000
2018-01-10,,,,,,,,0.6399999856948853,,76.69246673583984,,,,0.6399999856948853,,76.75481806408567,,,,0.6399999856948853,,76.14911653436114,,,,0.6399999856948853,,76.25600743811903,,,,24000.0,,1674600
2018-01-11,,,,,,,,0.6499999761581421,,76.95076751708984,,,,0.6499999761581421,,77.12891219560638,,,,0.6399999856948853,,76.48758727547654,,,,0.6399999856948853,,76.75480429325134,,,,2214000.0,,2647500
2018-01-12,,,,,,,,0.6499999761581421,,77.47631072998047,,,,0.6499999761581421,,77.85932792901498,,,,0.6499999761581421,,76.63010646450294,,,,0.6499999761581421,,77.06656571128691,,,,1234000.0,,2728900
2018-01-16,,,,,,,,0.6499999761581421,,75.97093963623047,,,,0.6499999761581421,,77.12889335530186,,,,0.6499999761581421,,75.84623703257327,,,,0.6499999761581421,,76.54101062317255,,,,201000.0,,4878300
2018-01-17,,,,,,,,0.6399999856948853,,76.79043579101562,,,,0.6399999856948853,,76.92404769988796,,,,0.6299999952316284,,76.1312923152385,,,,0.6399999856948853,,76.42523715560083,,,,2607000.0,,4083300
2018-01-18,,,,,,,,0.6299999952316284,,76.44306182861328,,,,0.6600000262260437,,76.72809744436219,,,,0.6299999952316284,,75.95315367852056,,,,0.6600000262260437,,76.63902508865037,,,,349000.0,,4445800
2018-01-19,,,,,,,,0.6299999952316284,,76.14910125732422,,,,0.6299999952316284,,76.85278427537428,,,,0.6299999952316284,,75.99767760421798,,,,0.6299999952316284,,76.75480266553289,,,,0.0,,5826900
2018-01-22,,,,,,,,0.6399999856948853,,76.10457611083984,,,,0.6600000262260437,,76.220369481442,,,,0.6399999856948853,,73.39673464967608,,,,0.6600000262260437,,74.1538597868413,,,,253000.0,,6374000
2018-01-23,,,,,,,,0.6499999761581421,,75.19599914550781,,,,0.6499999761581421,,76.53210434764881,,,,0.6299999952316284,,75.03566624941959,,,,0.6399999856948853,,75.87296101741168,,,,259000.0,,5728100
2018-01-24,,,,,,,,0.6299999952316284,,75.0891342163086,,,,0.6399999856948853,,75.85516860443487,,,,0.6299999952316284,,75.07131567010052,,,,0.6399999856948853,,75.58794477758738,,,,22000.0,,5977700
2018-01-25,,,,,,,,0.7099999785423279,,75.7215576171875,,,,0.75,,76.0689445188677,,,,0.6299999952316284,,75.32072187201352,,,,0.6299999952316284,,75.54340613184874,,,,19847000.0,,5201600
2018-01-26,,,,,,,,0.6600000262260437,,77.56537628173828,,,,0.7099999785423279,,77.91276315325464,,,,0.6499999761581421,,75.49886680173522,,,,0.7099999785423279,,75.49886680173522,,,,4649000.0,,6394100
