Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,#,GLOBAL,S&P,#,GLOBAL,S&P,SPGI,#,GLOBAL,S&P,SPGI,#,GLOBAL,S&P,SPGI,#,GLOBAL,S&P,SPGI,#,GLOBAL,S&P,SPGI
Date,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,,,,,,,157.30592346191406,,,,159.3457055893335,,,,157.18429522945297,,,,158.82172905085216,,,,941800
2018-01-03,,,,,,,159.8321990966797,,,,160.17839468677158,,,,157.14679896698664,,,,157.43685627514844,,,,808400
2018-01-04,,,,,,,162.22756958007812,,,,162.81703597001777,,,,160.2719951644891,,,,160.28136106542163,,,,727400
2018-01-05,,,,,,,164.3983154296875,,,,164.48252286623298,,,,162.41468633442088,,,,162.41468633442088,,,,688300
2018-01-08,,,,,,,165.78311157226562,,,,166.02639653538992,,,,163.86498667638412,,,,164.22989984378395,,,,948300
2018-01-09,,,,,,,165.83929443359375,,,,167.01824158732725,,,,165.17495789093104,,,,165.9235018851556,,,,906200
2018-01-10,,,,,,,164.3141326904297,,,,166.58781948262458,,,,163.7527211411701,,,,165.96091800974835,,,,935700
2018-01-11,,,,,,,165.05328369140625,,,,165.1375054040839,,,,163.25678701662815,,,,164.63223223716375,,,,714100
2018-01-12,,,,,,,166.2135467529297,,,,166.49425251424864,,,,164.64161733320452,,,,165.58664530978064,,,,711200
2018-01-16,,,,,,,164.5199737548828,,,,167.13050448019047,,,,163.81821649485207,,,,166.65331468319323,,,,840800
2018-01-17,,,,,,,165.41819763183594,,,,165.90475327852417,,,,163.69655676175327,,,,165.40884600917738,,,,1044300
2018-01-18,,,,,,,167.14920043945312,,,,168.11294581003813,,,,165.10006722017303,,,,165.10006722017303,,,,1109500
2018-01-19,,,,,,,169.4884033203125,,,,170.51765295460456,,,,166.7655818782839,,,,168.3281595759548,,,,1088300
2018-01-22,,,,,,,170.43344116210938,,,,170.45215868671934,,,,168.21589278497788,,,,169.6194073076764,,,,873400
2018-01-23,,,,,,,171.1632843017578,,,,171.855690007124,,,,169.51649890732,,,,170.50831364927058,,,,776100
2018-01-24,,,,,,,171.3317108154297,,,,172.63230047556323,,,,170.2369711110545,,,,171.37849749215462,,,,791200
2018-01-25,,,,,,,170.19015502929688,,,,172.88490723742123,,,,169.9188151948364,,,,171.81823686791978,,,,748600
2018-01-26,,,,,,,171.97732543945312,,,,172.36095619059134,,,,169.918840211751,,,,171.05100066220717,,,,1091200
2018-01-29,,,,,,,169.3948211669922,,,,173.41823187723676,,,,169.2918962089178,,,,171.97729674148178,,,,1065600
2018-01-30,,,,,,,168.73988342285156,,,,170.84515538365423,,,,168.42175686421302,,,,169.16093495955425,,,,1219600
2018-01-31,,,,,,,169.45098876953125,,,,170.7141432463896,,,,169.08607557257827,,,,169.1983521632445,,,,1243700
2018-02-01,,,,,,,170.29310607910156,,,,171.21006496034812,,,,167.87905923569457,,,,168.79601811694116,,,,1102100
2018-02-02,,,,,,,165.92352294921875,,,,170.16213654339606,,,,165.9048054207324,,,,169.8720790996673,,,,1118800
2018-02-05,,,,,,,155.6591339111328,,,,166.94338954983033,,,,154.37726175062852,,,,165.65215148741376,,,,2508200
2018-02-06,,,,,,,168.38426208496094,,,,169.35735885938604,,,,155.26608034583776,,,,155.27543196617387,,,,5582500
2018-02-07,,,,,,,170.93870544433594,,,,173.45567697442044,,,,163.76206994026424,,,,168.22523560934508,,,,2405800
2018-02-08,,,,,,,162.1620635986328,,,,173.25918552090064,,,,162.01235195823986,,,,171.04163717207052,,,,2651000
2018-02-09,,,,,,,166.08255004882812,,,,167.35507044001207,,,,159.11176418392643,,,,163.74335920306999,,,,2387000
2018-02-12,,,,,,,168.75856018066406,,,,171.5843063052774,,,,166.6813578722955,,,,168.4217161772182,,,,1723900
2018-02-13,,,,,,,170.23696899414062,,,,170.68608967507885,,,,167.86034290804406,,,,167.86034290804406,,,,1498600
2018-02-14,,,,,,,174.0638885498047,,,,174.4007326423128,,,,168.40304318165244,,,,169.54456959085826,,,,1567500
2018-02-15,,,,,,,176.76800537109375,,,,177.06742870877397,,,,172.8288152411108,,,,175.2522139866366,,,,1529700
2018-02-16,,,,,,,177.10479736328125,,,,178.70481001386472,,,,175.92585044204725,,,,176.65567676623303,,,,1302200
2018-02-20,,,,,,,175.8135986328125,,,,178.22764557869405,,,,175.12120719968516,,,,176.30950600740516,,,,937500
2018-02-21,,,,,,,175.51412963867188,,,,178.9199901703017,,,,175.46734297685887,,,,175.532847158854,,,,1196800
2018-02-22,,,,,,,175.76683044433594,,,,177.16097924593242,,,,175.03700394056722,,,,176.1036745443284,,,,1028700
2018-02-23,,,,,,,179.8197479248047,,,,180.04491476204382,,,,176.23593190329643,,,,176.60181906668856,,,,1114900
2018-02-26,,,,,,,181.34893798828125,,,,181.38645862900728,,,,179.6133113103315,,,,180.5608756945123,,,,1299900
2018-02-27,,,,,,,181.1988525390625,,,,183.3847987932575,,,,180.77667727280362,,,,181.33957285601767,,,,1278500
2018-02-28,,,,,,,179.94168090820312,,,,183.8163277447815,,,,179.86662531004535,,,,182.0056597536716,,,,1257900
2018-03-01,,,,,,,177.8026580810547,,,,181.0581214974576,,,,176.04826377970284,,,,179.32249467571924,,,,1735400
2018-03-02,,,,,,,177.33352661132812,,,,177.84952480522625,,,,174.10620806991687,,,,176.24524211426825,,,,1122000
2018-03-05,,,,,,,178.60011291503906,,,,179.19116689462274,,,,174.53781929848125,,,,175.81373603327862,,,,862800
2018-03-06,,,,,,,179.18174743652344,,,,179.56638766073806,,,,176.64866773894147,,,,178.90966912689439,,,,868300
2018-03-07,,,,,,,177.9715118408203,,,,178.35616641530504,,,,175.5041252459706,,,,177.3147932474267,,,,2043600
2018-03-08,,,,,,,180.598388671875,,,,180.7766439173903,,,,177.84015644533292,,,,178.25295505275975,,,,2717600
2018-03-09,,,,,,,182.90631103515625,,,,184.01334888878338,,,,181.09562874430603,,,,181.93997916434736,,,,3575000
2018-03-12,,,,,,,183.84451293945312,,,,184.5575197528787,,,,181.8931100488532,,,,182.13703004190555,,,,1409300
2018-03-13,,,,,,,183.7787322998047,,,,185.5331114570579,,,,183.25335764193542,,,,185.0546483183668,,,,1532200
2018-03-14,,,,,,,180.4857635498047,,,,185.23291761854094,,,,180.08234163259104,,,,184.3228884755981,,,,956400
2018-03-15,,,,,,,180.79539489746094,,,,182.17449656950117,,,,179.57576666373132,,,,180.77662742191112,,,,710700
2018-03-16,,,,,,,180.60775756835938,,,,182.91567045014423,,,,180.07300616995673,,,,181.12375580568832,,,,1836600
2018-03-19,,,,,,,178.67515563964844,,,,181.64916417359257,,,,177.9246139117645,,,,180.43892655286672,,,,1160400
2018-03-20,,,,,,,183.55368041992188,,,,184.24793411804922,,,,178.89095594146252,,,,179.93232933095612,,,,1289500
2018-03-21,,,,,,,181.8274383544922,,,,184.55752719484508,,,,181.7805268074845,,,,184.00400816017944,,,,1471800
2018-03-22,,,,,,,177.38983154296875,,,,181.28324550040824,,,,177.25848783710163,,,,180.16681684284248,,,,1293200
2018-03-23,,,,,,,174.9599151611328,,,,178.21537712317078,,,,174.72537187461933,,,,178.21537712317078,,,,1248000
2018-03-26,,,,,,,179.4537811279297,,,,180.83289697381707,,,,176.50791764608198,,,,178.11220022928967,,,,1870200
2018-03-27,,,,,,,176.25460815429688,,,,181.2550734154379,,,,175.06313840509412,,,,180.48577877585595,,,,2128500
2018-03-28,,,,,,,175.70114135742188,,,,178.10286335576086,,,,173.38385154291691,,,,176.7331379889233,,,,1163000
2018-03-29,,,,,,,179.24742126464844,,,,179.96044226519803,,,,175.7386616413207,,,,176.72373233457918,,,,1473900
2018-04-02,,,,,,,175.09132385253906,,,,178.91907342779473,,,,172.3893796075606,,,,178.44059578376812,,,,1405300
2018-04-03,,,,,,,177.5023956298828,,,,177.64313022214992,,,,174.49086718158327,,,,175.52284928126224,,,,1294300
2018-04-04,,,,,,,177.74632263183594,,,,178.431185143759,,,,174.31260486182924,,,,174.83797962798332,,,,1327400
2018-04-05,,,,,,,178.00906372070312,,,,179.6602441004082,,,,177.5118328587637,,,,179.05043698758232,,,,1045200
2018-04-06,,,,,,,175.73867797851562,,,,177.962144732866,,,,174.05933929094905,,,,175.832486745199,,,,976400
2018-04-09,,,,,,,176.16085815429688,,,,179.4350748057782,,,,176.02012352723884,,,,176.7425211963701,,,,2833100
2018-04-10,,,,,,,179.6696014404297,,,,180.82356515000015,,,,177.1083917993135,,,,180.19499062421514,,,,884900
2018-04-11,,,,,,,177.7369842529297,,,,179.16301212197519,,,,176.92077780830292,,,,178.3092707170248,,,,744600
2018-04-12,,,,,,,180.288818359375,,,,181.33956820674965,,,,178.60949392006066,,,,179.30373321976475,,,,926100
2018-04-13,,,,,,,178.96597290039062,,,,181.43337380277663,,,,177.9433672142625,,,,180.28880097990955,,,,882200
2018-04-16,,,,,,,179.81033325195312,,,,181.10500292449132,,,,179.00350348366814,,,,180.5983955422618,,,,909500
2018-04-17,,,,,,,181.9586944580078,,,,182.8030589512824,,,,180.9923771797239,,,,181.46146379308064,,,,847400
2018-04-18,,,,,,,182.6342315673828,,,,183.46920540080743,,,,181.35831504845848,,,,182.20267977863287,,,,706900
2018-04-19,,,,,,,181.9493865966797,,,,183.11271267531356,,,,181.0768777223115,,,,182.54981711592734,,,,699600
2018-04-20,,,,,,,181.0299530029297,,,,182.82185339087866,,,,180.04486802936563,,,,182.1088467311152,,,,1208800
2018-04-23,,,,,,,180.1762237548828,,,,181.9775151592033,,,,179.4444495692336,,,,181.17068537561678,,,,1496400
2018-04-24,,,,,,,177.3804168701172,,,,181.6960050756919,,,,176.1889328771555,,,,181.0861982112762,,,,1612400
2018-04-25,,,,,,,177.85894775390625,,,,178.8815535131656,,,,174.8380277024816,,,,176.48920803803966,,,,1543600
2018-04-26,,,,,,,178.4874725341797,,,,180.39196321152093,,,,173.1398875210691,,,,174.55652406806328,,,,2186100
2018-04-27,,,,,,,175.50411987304688,,,,178.91907076953927,,,,175.34461778381348,,,,178.73142462112142,,,,1436600
2018-04-30,,,,,,,176.9395294189453,,,,179.03165233446873,,,,176.5454839478536,,,,176.98642664205425,,,,1562000
2018-05-01,,,,,,,178.28111267089844,,,,178.47813540866147,,,,176.5830208919658,,,,177.31479509155676,,,,940500
2018-05-02,,,,,,,176.35780334472656,,,,178.92840320061381,,,,176.23585055681605,,,,177.5961989048349,,,,1228200
2018-05-03,,,,,,,177.9058380126953,,,,178.1122373193725,,,,173.66528996013335,,,,176.05763514906195,,,,1670100
2018-05-04,,,,,,,180.288818359375,,,,180.9736810766536,,,,176.0858046544834,,,,176.95829922802278,,,,780000
2018-05-07,,,,,,,181.4240264892578,,,,182.07136860347072,,,,180.51399689614607,,,,180.8704931515694,,,,641900
2018-05-08,,,,,,,182.7843475341797,,,,182.83125907297952,,,,180.4764343899103,,,,181.93998278195792,,,,1571700
2018-05-09,,,,,,,185.20484924316406,,,,185.9366234878816,,,,181.5741077662579,,,,182.8406478211728,,,,1021200
2018-05-10,,,,,,,188.2257537841797,,,,188.76050523488703,,,,185.5331861061689,,,,185.92721725810893,,,,1153400
2018-05-11,,,,,,,187.62527465820312,,,,188.98562301659547,,,,187.08113245176864,,,,187.89733860372647,,,,928800
2018-05-14,,,,,,,186.76219177246094,,,,188.75111486516974,,,,185.4487403798836,,,,188.33831626508518,,,,934300
2018-05-15,,,,,,,186.12423706054688,,,,186.35878043172633,,,,184.49181004359704,,,,186.17114859786102,,,,1069200
2018-05-16,,,,,,,185.92721557617188,,,,186.84663590443952,,,,184.62315499628926,,,,185.26112041417684,,,,1070300
