Price,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,#,CATERPILLAR,#,CAT,CATERPILLAR,#,CAT,CATERPILLAR,#,CAT,CATERPILLAR,#,CAT,CATERPILLAR,#,CAT,CATERPILLAR
Date,,,,,,,,,,,,,,,,,
2018-01-02,,,,132.23043823242188,,,134.20918473141435,,,131.38000508188094,,,133.2913886311025,,,5108400,
2018-01-03,,,,132.4325408935547,,,132.60937026116653,,,130.84954352926476,,,132.23045202316544,,,4146100,
2018-01-04,,,,134.25131225585938,,,134.36919422705557,,,132.21363084051268,,,132.94618217236263,,,4865800,
2018-01-05,,,,136.3731689453125,,,136.44894744174897,,,134.4196820493839,,,134.94172882239283,,,3945400,
2018-01-08,,,,139.80020141601562,,,140.13700336569235,,,136.86998333968145,,,138.18352893085986,,,5929200,
2018-01-09,,,,140.13699340820312,,,140.96217996816753,,,139.00869282397002,,,140.05279935085179,,,4522900,
2018-01-10,,,,139.66546630859375,,,141.06321871932167,,,138.51190621626176,,,139.6907258107492,,,5478600,
2018-01-11,,,,142.46939086914062,,,142.74725824918818,,,139.47180994232994,,,140.53274760855396,,,4199000,
2018-01-12,,,,143.3956298828125,,,143.70717234864875,,,142.49466469499077,,,143.13460642785006,,,4127900,
2018-01-16,,,,142.56199645996094,,,145.87113227789712,,,141.0968940725636,,,145.58483653198041,,,8530600,
2018-01-17,,,,141.8799591064453,,,143.2356078943268,,,141.8799591064453,,,142.57041967396543,,,5571400,
2018-01-18,,,,142.15785217285156,,,143.7829401934804,,,141.53475443925333,,,142.57886102978182,,,4668800,
2018-01-19,,,,144.15420532226562,,,144.18803667169823,,,142.63153644175614,,,143.4943842920119,,,5796700,
2018-01-22,,,,144.56027221679688,,,144.5771943484768,,,142.52158776081745,,,144.07810118025745,,,3540900,
2018-01-23,,,,143.32521057128906,,,145.54154507561958,,,143.1306512399721,,,145.49924620155832,,,5036500,
2018-01-24,,,,142.40313720703125,,,145.87989254485433,,,141.83636850525897,,,144.99166792860123,,,8241000,
2018-01-25,,,,143.27444458007812,,,146.42975701882494,,,137.42910727664668,,,146.42975701882494,,,16937100,
2018-01-26,,,,141.32037353515625,,,142.9614717853971,,,139.1971042518987,,,142.80074380512337,,,9045300,
2018-01-29,,,,137.53062438964844,,,140.32218223861204,,,134.85749564177763,,,140.0684019054692,,,9496800,
2018-01-30,,,,138.52880859375,,,139.3324484545468,,,135.18740416321862,,,135.62728920684364,,,8694800,
2018-01-31,,,,137.6998291015625,,,140.24606163809122,,,136.94695550054197,,,139.32400542372565,,,7014000,
